Time [s]	Temperature CH4 [ºC]	Temperature CH9 [ºC]	PWM
1492,104	27,882	27,651	5,000000E+0
1493,104	27,884	27,644	5,000000E+0
1494,104	27,887	27,641	5,000000E+0
1495,105	27,883	27,661	5,000000E+0
1496,105	27,884	27,673	5,000000E+0
1497,105	27,884	27,694	5,000000E+0
1498,105	27,882	27,693	5,000000E+0
1499,105	27,883	27,693	5,000000E+0
1500,105	27,883	27,698	5,000000E+0
1501,105	27,885	27,691	5,000000E+0
1502,105	27,886	27,695	5,000000E+0
1503,105	27,885	27,718	5,000000E+0
1504,105	27,888	27,723	5,000000E+0
1505,105	27,887	27,732	5,000000E+0
1506,105	27,891	27,737	5,000000E+0
1507,105	27,891	27,729	5,000000E+0
1508,105	27,889	27,721	5,000000E+0
1509,105	27,889	27,708	5,000000E+0
1510,105	27,892	27,705	5,000000E+0
1511,105	27,894	27,700	5,000000E+0
1512,105	27,895	27,712	5,000000E+0
1513,106	27,897	27,706	5,000000E+0
1514,106	27,898	27,693	5,000000E+0
1515,106	27,896	27,692	5,000000E+0
1516,106	27,894	27,703	5,000000E+0
1517,106	27,891	27,683	5,000000E+0
1518,106	27,894	27,656	5,000000E+0
1519,106	27,894	27,669	5,000000E+0
1520,106	27,897	27,693	5,000000E+0
1521,106	27,898	27,699	5,000000E+0
1522,106	27,894	27,689	5,000000E+0
1523,106	27,895	27,693	5,000000E+0
1524,106	27,898	27,688	5,000000E+0
1525,106	27,891	27,681	5,000000E+0
1526,106	27,889	27,712	5,000000E+0
1527,106	27,890	27,707	5,000000E+0
1528,106	27,893	27,699	5,000000E+0
1529,107	27,896	27,700	5,000000E+0
1530,107	27,898	27,711	5,000000E+0
1531,107	27,899	27,702	5,000000E+0
1532,107	27,899	27,699	5,000000E+0
1533,107	27,897	27,721	5,000000E+0
1534,107	27,898	27,720	5,000000E+0
1535,107	27,903	27,728	5,000000E+0
1536,107	27,906	27,735	5,000000E+0
1537,107	27,904	27,729	5,000000E+0
1538,107	27,905	27,728	5,000000E+0
1539,107	27,905	27,727	5,000000E+0
1540,107	27,907	27,710	5,000000E+0
1541,107	27,905	27,710	5,000000E+0
1542,107	27,909	27,707	5,000000E+0
1543,108	27,911	27,704	5,000000E+0
1544,108	27,911	27,704	5,000000E+0
1545,108	27,916	27,702	5,000000E+0
1546,108	27,915	27,694	5,000000E+0
1547,108	27,914	27,694	5,000000E+0
1548,108	27,916	27,682	5,000000E+0
1549,108	27,915	27,703	5,000000E+0
1550,108	27,916	27,701	5,000000E+0
1551,108	27,917	27,687	5,000000E+0
1552,108	27,920	27,690	5,000000E+0
1553,108	27,917	27,705	5,000000E+0
1554,108	27,912	27,716	5,000000E+0
1555,108	27,919	27,729	5,000000E+0
1556,109	27,914	27,754	5,000000E+0
1557,109	27,912	27,736	5,000000E+0
1558,109	27,909	27,717	5,000000E+0
1559,109	27,908	27,732	5,000000E+0
1560,109	27,911	27,732	5,000000E+0
1561,109	27,911	27,757	5,000000E+0
1562,109	27,913	27,746	5,000000E+0
1563,109	27,915	27,741	5,000000E+0
1564,109	27,915	27,752	5,000000E+0
1565,109	27,913	27,756	5,000000E+0
1566,109	27,913	27,753	5,000000E+0
1567,109	27,917	27,752	5,000000E+0
1568,109	27,917	27,736	5,000000E+0
1569,109	27,909	27,756	5,000000E+0
1570,110	27,909	27,757	5,000000E+0
1571,110	27,900	27,740	5,000000E+0
1572,110	27,901	27,722	5,000000E+0
1573,110	27,901	27,704	5,000000E+0
1574,110	27,904	27,692	5,000000E+0
1575,110	27,903	27,697	5,000000E+0
1576,110	27,905	27,686	5,000000E+0
1577,110	27,907	27,681	5,000000E+0
1578,110	27,907	27,672	5,000000E+0
1579,110	27,911	27,683	5,000000E+0
1580,110	27,914	27,676	5,000000E+0
1581,110	27,913	27,679	5,000000E+0
1582,110	27,910	27,686	5,000000E+0
1583,110	27,909	27,696	5,000000E+0
1584,111	27,908	27,687	5,000000E+0
1585,111	27,906	27,701	5,000000E+0
1586,111	27,907	27,699	5,000000E+0
1587,111	27,906	27,684	5,000000E+0
1588,111	27,910	27,692	5,000000E+0
1589,111	27,910	27,676	5,000000E+0
1590,111	27,912	27,680	5,000000E+0
1591,111	27,910	27,673	5,000000E+0
1592,111	27,910	27,688	5,000000E+0
1593,111	27,910	27,699	5,000000E+0
1594,111	27,912	27,700	5,000000E+0
1595,111	27,908	27,698	5,000000E+0
1596,111	27,912	27,692	5,000000E+0
1597,111	27,910	27,718	5,000000E+0
1598,111	27,911	27,730	5,000000E+0
1599,111	27,910	27,726	5,000000E+0
1600,112	27,914	27,715	5,000000E+0
1601,112	27,911	27,707	5,000000E+0
1602,112	27,911	27,718	5,000000E+0
1603,112	27,908	27,714	5,000000E+0
1604,112	27,913	27,698	5,000000E+0
1605,112	27,914	27,681	5,000000E+0
1606,112	27,914	27,689	5,000000E+0
1607,112	27,916	27,677	5,000000E+0
1608,112	27,916	27,684	5,000000E+0
1609,112	27,917	27,671	5,000000E+0
1610,112	27,913	27,670	5,000000E+0
1611,112	27,913	27,670	5,000000E+0
1612,112	27,914	27,674	5,000000E+0
1613,112	27,919	27,664	5,000000E+0
1614,113	27,917	27,658	5,000000E+0
1615,113	27,917	27,649	5,000000E+0
1616,113	27,913	27,650	5,000000E+0
1617,113	27,917	27,653	5,000000E+0
1618,113	27,915	27,667	5,000000E+0
1619,113	27,913	27,675	5,000000E+0
1620,113	27,910	27,671	5,000000E+0
1621,113	27,907	27,666	5,000000E+0
1622,113	27,907	27,669	5,000000E+0
1623,113	27,909	27,691	5,000000E+0
1624,113	27,909	27,696	5,000000E+0
1625,113	27,910	27,696	5,000000E+0
1626,113	27,912	27,709	5,000000E+0
1627,113	27,916	27,716	5,000000E+0
1628,113	27,915	27,707	5,000000E+0
1629,114	27,914	27,694	5,000000E+0
1630,114	27,915	27,700	5,000000E+0
1631,114	27,914	27,707	5,000000E+0
1632,114	27,917	27,703	5,000000E+0
1633,114	27,916	27,706	5,000000E+0
1634,114	27,920	27,701	5,000000E+0
1635,114	27,927	27,704	5,000000E+0
1636,114	27,924	27,701	5,000000E+0
1637,114	27,925	27,713	5,000000E+0
1638,114	27,924	27,711	5,000000E+0
1639,114	27,926	27,705	5,000000E+0
1640,114	27,924	27,713	5,000000E+0
1641,114	27,928	27,709	5,000000E+0
1642,114	27,928	27,713	5,000000E+0
1643,114	27,927	27,708	5,000000E+0
1644,115	27,925	27,715	5,000000E+0
1645,115	27,926	27,718	5,000000E+0
1646,115	27,925	27,726	5,000000E+0
1647,115	27,928	27,731	5,000000E+0
1648,115	27,931	27,739	5,000000E+0
1649,115	27,932	27,752	5,000000E+0
1650,115	27,931	27,733	5,000000E+0
1651,115	27,931	27,711	5,000000E+0
1652,115	27,930	27,707	5,000000E+0
1653,115	27,929	27,711	5,000000E+0
1654,115	27,932	27,692	5,000000E+0
1655,115	27,930	27,682	5,000000E+0
1656,115	27,933	27,698	5,000000E+0
1657,115	27,935	27,686	5,000000E+0
1658,116	27,934	27,715	5,000000E+0
1659,116	27,937	27,720	5,000000E+0
1660,116	27,938	27,711	5,000000E+0
1661,116	27,941	27,707	5,000000E+0
1662,116	27,938	27,713	5,000000E+0
1663,116	27,936	27,715	5,000000E+0
1664,116	27,935	27,727	5,000000E+0
1665,116	27,937	27,730	5,000000E+0
1666,116	27,937	27,734	5,000000E+0
1667,116	27,935	27,741	5,000000E+0
1668,116	27,934	27,735	5,000000E+0
1669,116	27,935	27,736	5,000000E+0
1670,116	27,938	27,730	5,000000E+0
1671,116	27,941	27,741	5,000000E+0
1672,117	27,940	27,735	5,000000E+0
1673,117	27,939	27,733	5,000000E+0
1674,117	27,938	27,717	5,000000E+0
1675,117	27,940	27,722	5,000000E+0
1676,117	27,941	27,722	5,000000E+0
1677,117	27,938	27,728	5,000000E+0
1678,117	27,942	27,721	5,000000E+0
1679,117	27,945	27,713	5,000000E+0
1680,117	27,946	27,725	5,000000E+0
1681,117	27,945	27,728	5,000000E+0
1682,117	27,947	27,724	5,000000E+0
1683,117	27,947	27,715	5,000000E+0
1684,117	27,946	27,738	5,000000E+0
1685,118	27,948	27,726	5,000000E+0
1686,118	27,945	27,709	5,000000E+0
1687,118	27,945	27,691	5,000000E+0
1688,118	27,946	27,706	5,000000E+0
1689,118	27,948	27,715	5,000000E+0
1690,118	27,949	27,720	5,000000E+0
1691,118	27,946	27,728	5,000000E+0
1692,118	27,947	27,717	5,000000E+0
1693,118	27,948	27,717	5,000000E+0
1694,118	27,943	27,711	5,000000E+0
1695,118	27,941	27,730	5,000000E+0
1696,118	27,941	27,727	5,000000E+0
1697,118	27,941	27,724	5,000000E+0
1698,118	27,942	27,727	5,000000E+0
1699,118	27,941	27,725	5,000000E+0
1700,119	27,940	27,725	5,000000E+0
1701,119	27,944	27,718	5,000000E+0
1702,119	27,945	27,714	5,000000E+0
1703,119	27,942	27,708	5,000000E+0
1704,119	27,939	27,735	5,000000E+0
1705,119	27,940	27,712	5,000000E+0
1706,119	27,942	27,724	5,000000E+0
1707,119	27,940	27,739	5,000000E+0
1708,119	27,942	27,746	5,000000E+0
1709,119	27,939	27,763	5,000000E+0
1710,119	27,938	27,750	5,000000E+0
1711,119	27,941	27,750	5,000000E+0
1712,119	27,941	27,757	5,000000E+0
1713,119	27,945	27,744	5,000000E+0
1714,120	27,944	27,734	5,000000E+0
1715,120	27,944	27,733	5,000000E+0
1716,120	27,950	27,739	5,000000E+0
1717,120	27,945	27,737	5,000000E+0
1718,120	27,944	27,733	5,000000E+0
1719,120	27,945	27,730	5,000000E+0
1720,120	27,946	27,714	5,000000E+0
1721,120	27,943	27,717	5,000000E+0
1722,120	27,946	27,706	5,000000E+0
1723,120	27,945	27,701	5,000000E+0
1724,120	27,945	27,683	5,000000E+0
1725,120	27,940	27,688	5,000000E+0
1726,120	27,938	27,689	5,000000E+0
1727,120	27,942	27,703	5,000000E+0
1728,121	27,948	27,708	5,000000E+0
1729,121	27,951	27,724	5,000000E+0
1730,121	27,953	27,713	5,000000E+0
1731,121	27,953	27,722	5,000000E+0
1732,121	27,957	27,717	5,000000E+0
1733,121	27,953	27,724	5,000000E+0
1734,121	27,958	27,739	5,000000E+0
1735,121	27,957	27,741	5,000000E+0
1736,121	27,958	27,749	5,000000E+0
1737,121	27,956	27,751	5,000000E+0
1738,121	27,957	27,747	5,000000E+0
1739,121	27,957	27,737	5,000000E+0
1740,121	27,959	27,709	5,000000E+0
1741,121	27,957	27,703	5,000000E+0
1742,121	27,953	27,695	5,000000E+0
1743,122	27,957	27,705	5,000000E+0
1744,122	27,953	27,704	5,000000E+0
1745,122	27,954	27,722	5,000000E+0
1746,122	27,955	27,737	5,000000E+0
1747,122	27,954	27,729	5,000000E+0
1748,122	27,951	27,734	5,000000E+0
1749,122	27,950	27,743	5,000000E+0
1750,122	27,952	27,749	5,000000E+0
1751,122	27,952	27,753	5,000000E+0
1752,122	27,956	27,729	5,000000E+0
1753,122	27,953	27,747	5,000000E+0
1754,122	27,953	27,725	5,000000E+0
1755,122	27,957	27,735	5,000000E+0
1756,122	27,958	27,749	5,000000E+0
1757,122	27,957	27,730	5,000000E+0
1758,122	27,955	27,720	5,000000E+0
1759,123	27,955	27,720	5,000000E+0
1760,123	27,954	27,724	5,000000E+0
1761,123	27,952	27,712	5,000000E+0
1762,123	27,956	27,711	5,000000E+0
1763,123	27,956	27,714	5,000000E+0
1764,123	27,958	27,716	5,000000E+0
1765,123	27,957	27,720	5,000000E+0
1766,123	27,954	27,737	5,000000E+0
1767,123	27,951	27,742	5,000000E+0
1768,123	27,948	27,746	5,000000E+0
1769,123	27,944	27,739	5,000000E+0
1770,123	27,946	27,738	5,000000E+0
1771,123	27,948	27,750	5,000000E+0
1772,123	27,949	27,737	5,000000E+0
1773,123	27,944	27,723	5,000000E+0
1774,123	27,947	27,742	5,000000E+0
1775,124	27,948	27,739	5,000000E+0
1776,124	27,944	27,725	5,000000E+0
1777,124	27,948	27,745	5,000000E+0
1778,124	27,947	27,759	5,000000E+0
1779,124	27,949	27,762	5,000000E+0
1780,124	27,950	27,771	5,000000E+0
1781,124	27,947	27,769	5,000000E+0
1782,124	27,948	27,753	5,000000E+0
1783,124	27,950	27,736	5,000000E+0
1784,124	27,954	27,725	5,000000E+0
1785,124	27,952	27,713	5,000000E+0
1786,124	27,953	27,715	5,000000E+0
1787,124	27,951	27,753	5,000000E+0
1788,124	27,950	27,734	5,000000E+0
1789,125	27,949	27,735	5,000000E+0
1790,125	27,955	27,753	5,000000E+0
1791,125	27,954	27,742	5,000000E+0
1792,125	27,954	27,751	5,000000E+0
1793,125	27,951	27,765	5,000000E+0
1794,125	27,950	27,775	5,000000E+0
1795,125	27,954	27,752	5,000000E+0
1796,125	27,955	27,743	5,000000E+0
1797,125	27,958	27,743	5,000000E+0
1798,125	27,959	27,762	5,000000E+0
1799,125	27,962	27,747	5,000000E+0
1800,125	27,962	27,731	5,000000E+0
1801,126	27,961	27,747	5,000000E+0
1802,126	27,960	27,749	5,000000E+0
1803,126	27,961	27,748	5,000000E+0
1804,126	27,960	27,762	5,000000E+0
1805,126	27,964	27,751	5,000000E+0
1806,126	27,962	27,741	5,000000E+0
1807,126	27,963	27,755	5,000000E+0
1808,126	27,967	27,746	5,000000E+0
1809,126	27,963	27,757	5,000000E+0
1810,126	27,964	27,761	5,000000E+0
1811,126	27,965	27,750	5,000000E+0
1812,126	27,964	27,762	5,000000E+0
1813,126	27,968	27,771	5,000000E+0
1814,126	27,973	27,790	5,000000E+0
1815,127	27,974	27,781	5,000000E+0
1816,127	27,976	27,768	5,000000E+0
1817,127	27,974	27,774	5,000000E+0
1818,127	27,969	27,782	5,000000E+0
1819,127	27,973	27,784	5,000000E+0
1820,127	27,979	27,778	5,000000E+0
1821,127	27,975	27,770	5,000000E+0
1822,127	27,975	27,763	5,000000E+0
1823,127	27,978	27,765	5,000000E+0
1824,127	27,981	27,754	5,000000E+0
1825,127	27,980	27,765	5,000000E+0
1826,127	27,975	27,763	5,000000E+0
1827,127	27,973	27,748	5,000000E+0
1828,127	27,974	27,782	5,000000E+0
1829,128	27,977	27,779	5,000000E+0
1830,128	27,976	27,781	5,000000E+0
1831,128	27,977	27,779	5,000000E+0
1832,128	27,977	27,773	5,000000E+0
1833,128	27,973	27,781	5,000000E+0
1834,128	27,974	27,762	5,000000E+0
1835,128	27,976	27,756	5,000000E+0
1836,128	27,974	27,771	5,000000E+0
1837,128	27,977	27,775	5,000000E+0
1838,128	27,972	27,798	5,000000E+0
1839,128	27,972	27,785	5,000000E+0
1840,128	27,972	27,792	5,000000E+0
1841,128	27,972	27,782	5,000000E+0
1842,128	27,975	27,767	5,000000E+0
1843,129	27,973	27,767	5,000000E+0
1844,129	27,973	27,773	5,000000E+0
1845,129	27,974	27,778	5,000000E+0
1846,129	27,976	27,765	5,000000E+0
1847,129	27,975	27,747	5,000000E+0
1848,129	27,970	27,733	5,000000E+0
1849,129	27,971	27,755	5,000000E+0
1850,129	27,968	27,760	5,000000E+0
1851,129	27,970	27,763	5,000000E+0
1852,129	27,968	27,747	5,000000E+0
1853,129	27,969	27,762	5,000000E+0
1854,129	27,970	27,776	5,000000E+0
1855,129	27,973	27,781	5,000000E+0
1856,129	27,975	27,807	5,000000E+0
1857,129	27,972	27,815	5,000000E+0
1858,130	27,974	27,806	5,000000E+0
1859,130	27,977	27,821	5,000000E+0
1860,130	27,980	27,805	5,000000E+0
1861,130	27,980	27,796	5,000000E+0
1862,130	27,975	27,793	5,000000E+0
1863,130	27,977	27,771	5,000000E+0
1864,130	27,974	27,745	5,000000E+0
1865,130	27,978	27,745	5,000000E+0
1866,130	27,977	27,754	5,000000E+0
1867,130	27,981	27,760	5,000000E+0
1868,130	27,985	27,757	5,000000E+0
1869,130	27,986	27,763	5,000000E+0
1870,130	27,986	27,747	5,000000E+0
1871,130	27,979	27,745	5,000000E+0
1872,130	27,980	27,747	5,000000E+0
1873,130	27,977	27,744	5,000000E+0
1874,131	27,977	27,746	5,000000E+0
1875,131	27,974	27,753	5,000000E+0
1876,131	27,973	27,759	5,000000E+0
1877,131	27,971	27,772	5,000000E+0
1878,131	27,976	27,779	5,000000E+0
1879,131	27,976	27,773	5,000000E+0
1880,131	27,973	27,761	5,000000E+0
1881,131	27,974	27,756	5,000000E+0
1882,131	27,974	27,774	5,000000E+0
1883,131	27,973	27,781	5,000000E+0
1884,131	27,975	27,780	5,000000E+0
1885,131	27,975	27,790	5,000000E+0
1886,131	27,974	27,808	5,000000E+0
1887,131	27,976	27,794	5,000000E+0
1888,132	27,976	27,783	5,000000E+0
1889,132	27,977	27,790	5,000000E+0
1890,132	27,977	27,776	5,000000E+0
1891,132	27,979	27,764	5,000000E+0
1892,132	27,984	27,765	5,000000E+0
1893,132	27,984	27,757	5,000000E+0
1894,132	27,980	27,755	5,000000E+0
1895,132	27,982	27,772	5,000000E+0
1896,132	27,987	27,767	5,000000E+0
1897,132	27,986	27,767	5,000000E+0
1898,132	27,985	27,768	5,000000E+0
1899,132	27,983	27,749	5,000000E+0
1900,132	27,978	27,760	5,000000E+0
1901,132	27,980	27,759	5,000000E+0
1902,132	27,984	27,760	5,000000E+0
1903,132	27,987	27,743	5,000000E+0
1904,132	27,988	27,754	5,000000E+0
1905,133	27,988	27,756	5,000000E+0
1906,133	27,991	27,736	5,000000E+0
1907,133	27,989	27,736	5,000000E+0
1908,133	27,987	27,760	5,000000E+0
1909,133	27,984	27,748	5,000000E+0
1910,133	27,987	27,746	5,000000E+0
1911,133	27,989	27,759	5,000000E+0
1912,133	27,990	27,756	5,000000E+0
1913,133	27,992	27,766	5,000000E+0
1914,133	27,995	27,756	5,000000E+0
1915,133	27,998	27,755	5,000000E+0
1916,133	27,997	27,752	5,000000E+0
1917,133	27,995	27,769	5,000000E+0
1918,133	27,997	27,768	5,000000E+0
1919,133	27,993	27,747	5,000000E+0
1920,133	27,992	27,738	5,000000E+0
1921,134	27,990	27,760	5,000000E+0
1922,134	27,990	27,750	5,000000E+0
1923,134	27,990	27,759	5,000000E+0
1924,134	27,994	27,751	5,000000E+0
1925,134	27,995	27,764	5,000000E+0
1926,134	27,988	27,752	5,000000E+0
1927,134	27,991	27,751	5,000000E+0
1928,134	27,989	27,746	5,000000E+0
1929,134	27,989	27,748	5,000000E+0
1930,134	27,988	27,758	5,000000E+0
1931,134	27,985	27,754	5,000000E+0
1932,134	27,988	27,758	5,000000E+0
1933,134	27,986	27,785	5,000000E+0
1934,134	27,985	27,781	5,000000E+0
1935,134	27,985	27,774	5,000000E+0
1936,134	27,986	27,778	5,000000E+0
1937,135	27,981	27,781	5,000000E+0
1938,135	27,980	27,785	5,000000E+0
1939,135	27,982	27,791	5,000000E+0
1940,135	27,984	27,788	5,000000E+0
1941,135	27,984	27,780	5,000000E+0
1942,135	27,987	27,763	5,000000E+0
1943,135	27,982	27,779	5,000000E+0
1944,135	27,988	27,759	5,000000E+0
1945,135	27,988	27,751	5,000000E+0
1946,135	27,986	27,756	5,000000E+0
1947,135	27,985	27,762	5,000000E+0
1948,135	27,985	27,745	5,000000E+0
1949,135	27,985	27,739	5,000000E+0
1950,135	27,987	27,754	5,000000E+0
1951,135	27,982	27,778	5,000000E+0
1952,135	27,979	27,788	5,000000E+0
1953,135	27,981	27,778	5,000000E+0
1954,136	27,979	27,766	5,000000E+0
1955,136	27,980	27,779	5,000000E+0
1956,136	27,978	27,790	5,000000E+0
1957,136	27,979	27,789	5,000000E+0
1958,136	27,976	27,799	5,000000E+0
1959,136	27,976	27,804	5,000000E+0
1960,136	27,979	27,786	5,000000E+0
1961,136	27,981	27,804	5,000000E+0
1962,136	27,982	27,804	5,000000E+0
1963,136	27,985	27,827	5,000000E+0
1964,136	27,985	27,820	5,000000E+0
1965,136	27,986	27,796	5,000000E+0
1966,136	27,985	27,807	5,000000E+0
1967,136	27,986	27,795	5,000000E+0
1968,137	27,988	27,799	5,000000E+0
1969,137	27,988	27,818	5,000000E+0
1970,137	27,990	27,818	5,000000E+0
1971,137	27,992	27,822	5,000000E+0
1972,137	27,997	27,813	5,000000E+0
1973,137	27,991	27,824	5,000000E+0
1974,137	27,994	27,840	5,000000E+0
1975,137	27,996	27,843	5,000000E+0
1976,137	27,993	27,829	5,000000E+0
1977,137	27,991	27,835	5,000000E+0
1978,137	27,987	27,803	5,000000E+0
1979,137	27,985	27,792	5,000000E+0
1980,137	27,985	27,789	5,000000E+0
1981,137	27,983	27,788	5,000000E+0
1982,138	27,984	27,776	5,000000E+0
1983,138	27,982	27,778	5,000000E+0
1984,138	27,982	27,778	5,000000E+0
1985,138	27,981	27,779	5,000000E+0
1986,138	27,983	27,790	5,000000E+0
1987,138	27,986	27,786	5,000000E+0
1988,138	27,988	27,815	5,000000E+0
1989,138	27,994	27,818	5,000000E+0
1990,138	27,990	27,818	5,000000E+0
1991,138	27,992	27,813	5,000000E+0
1992,138	27,993	27,804	5,000000E+0
1993,138	27,992	27,827	5,000000E+0
1994,138	27,996	27,838	5,000000E+0
1995,138	27,999	27,832	5,000000E+0
1996,139	28,001	27,824	5,000000E+0
1997,139	27,999	27,824	5,000000E+0
1998,139	28,007	27,828	5,000000E+0
1999,139	28,009	27,838	5,000000E+0
2000,139	28,006	27,843	5,000000E+0
2001,139	28,003	27,833	5,000000E+0
2002,139	28,002	27,837	5,000000E+0
2003,139	28,004	27,826	5,000000E+0
2004,139	28,007	27,796	5,000000E+0
2005,139	28,004	27,810	5,000000E+0
2006,139	28,007	27,804	5,000000E+0
2007,139	28,004	27,798	5,000000E+0
2008,139	28,002	27,786	5,000000E+0
2009,139	28,000	27,775	5,000000E+0
2010,139	28,002	27,777	5,000000E+0
2011,140	28,002	27,758	5,000000E+0
2012,140	28,007	27,751	5,000000E+0
2013,140	28,007	27,753	5,000000E+0
2014,140	28,010	27,769	5,000000E+0
2015,140	28,010	27,764	5,000000E+0
2016,140	28,010	27,748	5,000000E+0
2017,140	28,009	27,739	5,000000E+0
2018,140	28,011	27,745	5,000000E+0
2019,140	28,015	27,753	5,000000E+0
2020,140	28,010	27,757	5,000000E+0
2021,140	28,009	27,754	5,000000E+0
2022,140	28,010	27,766	5,000000E+0
2023,140	28,008	27,766	5,000000E+0
2024,140	28,006	27,781	5,000000E+0
2025,141	28,007	27,780	5,000000E+0
2026,141	28,007	27,808	5,000000E+0
2027,141	28,008	27,799	5,000000E+0
2028,141	28,007	27,796	5,000000E+0
2029,141	28,005	27,810	5,000000E+0
2030,141	28,007	27,803	5,000000E+0
2031,141	28,007	27,803	5,000000E+0
2032,141	28,012	27,789	5,000000E+0
2033,141	28,013	27,803	5,000000E+0
2034,141	28,009	27,795	5,000000E+0
2035,141	28,010	27,809	5,000000E+0
2036,141	28,008	27,816	5,000000E+0
2037,141	28,007	27,801	5,000000E+0
2038,141	28,008	27,810	5,000000E+0
2039,141	28,012	27,809	5,000000E+0
2040,141	28,008	27,834	5,000000E+0
2041,142	28,010	27,823	5,000000E+0
2042,142	28,013	27,840	5,000000E+0
2043,142	28,012	27,819	5,000000E+0
2044,142	28,011	27,819	5,000000E+0
2045,142	28,011	27,808	5,000000E+0
2046,142	28,010	27,826	5,000000E+0
2047,142	28,009	27,822	5,000000E+0
2048,142	28,011	27,811	5,000000E+0
2049,142	28,009	27,789	5,000000E+0
2050,142	28,015	27,802	5,000000E+0
2051,142	28,011	27,795	5,000000E+0
2052,142	28,008	27,785	5,000000E+0
2053,142	28,008	27,784	5,000000E+0
2054,142	28,011	27,804	5,000000E+0
2055,142	28,007	27,830	5,000000E+0
2056,143	28,010	27,824	5,000000E+0
2057,143	28,010	27,812	5,000000E+0
2058,143	28,008	27,805	5,000000E+0
2059,143	28,017	27,793	5,000000E+0
2060,143	28,019	27,797	5,000000E+0
2061,143	28,016	27,785	5,000000E+0
2062,143	28,013	27,785	5,000000E+0
2063,143	28,013	27,764	5,000000E+0
2064,143	28,013	27,777	5,000000E+0
2065,143	28,013	27,758	5,000000E+0
2066,143	28,013	27,750	5,000000E+0
2067,143	28,011	27,776	5,000000E+0
2068,143	28,014	27,777	5,000000E+0
2069,143	28,016	27,801	5,000000E+0
2070,144	28,017	27,795	5,000000E+0
2071,144	28,024	27,793	5,000000E+0
2072,144	28,023	27,810	5,000000E+0
2073,144	28,022	27,815	5,000000E+0
2074,144	28,020	27,808	5,000000E+0
2075,144	28,021	27,780	5,000000E+0
2076,144	28,019	27,816	5,000000E+0
2077,144	28,021	27,826	5,000000E+0
2078,144	28,022	27,826	5,000000E+0
2079,144	28,020	27,816	5,000000E+0
2080,144	28,016	27,826	5,000000E+0
2081,144	28,016	27,817	5,000000E+0
2082,144	28,016	27,804	5,000000E+0
2083,144	28,019	27,794	5,000000E+0
2084,145	28,018	27,790	5,000000E+0
2085,145	28,019	27,781	5,000000E+0
2086,145	28,019	27,781	5,000000E+0
2087,145	28,017	27,783	5,000000E+0
2088,145	28,020	27,805	5,000000E+0
2089,145	28,020	27,796	5,000000E+0
2090,145	28,022	27,823	5,000000E+0
2091,145	28,025	27,842	5,000000E+0
2092,145	28,025	27,842	5,000000E+0
2093,145	28,022	27,817	5,000000E+0
2094,145	28,025	27,824	5,000000E+0
2095,145	28,028	27,812	5,000000E+0
2096,145	28,026	27,812	5,000000E+0
2097,145	28,029	27,809	5,000000E+0
2098,146	28,034	27,806	5,000000E+0
2099,146	28,031	27,802	5,000000E+0
2100,146	28,028	27,793	5,000000E+0
2101,146	28,028	27,793	5,000000E+0
2102,146	28,026	27,790	5,000000E+0
2103,146	28,021	27,776	5,000000E+0
2104,146	28,022	27,769	5,000000E+0
2105,146	28,023	27,762	5,000000E+0
2106,146	28,024	27,759	5,000000E+0
2107,146	28,025	27,769	5,000000E+0
2108,146	28,021	27,772	5,000000E+0
2109,146	28,017	27,758	5,000000E+0
2110,146	28,017	27,776	5,000000E+0
2111,146	28,020	27,784	5,000000E+0
2112,147	28,022	27,777	5,000000E+0
2113,147	28,022	27,782	5,000000E+0
2114,147	28,026	27,780	5,000000E+0
2115,147	28,029	27,796	5,000000E+0
2116,147	28,028	27,792	5,000000E+0
2117,147	28,027	27,788	5,000000E+0
2118,147	28,029	27,790	5,000000E+0
2119,147	28,026	27,799	5,000000E+0
2120,147	28,027	27,792	5,000000E+0
2121,147	28,027	27,791	5,000000E+0
2122,147	28,028	27,776	5,000000E+0
2123,147	28,027	27,752	5,000000E+0
2124,147	28,026	27,740	5,000000E+0
2125,147	28,023	27,769	5,000000E+0
2126,148	28,023	27,789	5,000000E+0
2127,148	28,026	27,782	5,000000E+0
2128,148	28,024	27,778	5,000000E+0
2129,148	28,027	27,782	5,000000E+0
2130,148	28,025	27,782	5,000000E+0
2131,148	28,022	27,763	5,000000E+0
2132,148	28,024	27,762	5,000000E+0
2133,148	28,027	27,771	5,000000E+0
2134,148	28,027	27,777	5,000000E+0
2135,148	28,027	27,765	5,000000E+0
2136,148	28,027	27,763	5,000000E+0
2137,148	28,025	27,764	5,000000E+0
2138,148	28,023	27,741	5,000000E+0
2139,148	28,027	27,742	5,000000E+0
2140,149	28,030	27,741	5,000000E+0
2141,149	28,028	27,762	5,000000E+0
2142,149	28,029	27,756	5,000000E+0
2143,149	28,030	27,739	5,000000E+0
2144,149	28,033	27,757	5,000000E+0
2145,149	28,032	27,768	5,000000E+0
2146,149	28,033	27,783	5,000000E+0
2147,149	28,028	27,804	5,000000E+0
2148,149	28,027	27,812	5,000000E+0
2149,149	28,028	27,806	5,000000E+0
2150,149	28,027	27,815	5,000000E+0
2151,149	28,025	27,824	5,000000E+0
2152,149	28,027	27,821	5,000000E+0
2153,149	28,031	27,799	5,000000E+0
2154,150	28,031	27,782	5,000000E+0
2155,150	28,033	27,789	5,000000E+0
