Time [s]	PV [ºC]	SP [ºC]	Duty Cycle 
195,013	22,852	25,000	1,002E+1
196,013	22,855	25,000	1,002E+1
197,013	22,855	25,000	1,002E+1
198,013	22,858	25,000	1,002E+1
199,013	22,861	25,000	1,002E+1
200,013	22,860	25,000	1,002E+1
201,013	22,861	25,000	1,002E+1
202,014	22,863	25,000	1,002E+1
203,014	22,865	25,000	1,002E+1
204,014	22,867	25,000	1,002E+1
205,014	22,870	25,000	1,032E+1
206,014	22,870	25,000	1,032E+1
207,014	22,873	25,000	1,032E+1
208,014	22,875	25,000	1,032E+1
209,014	22,878	25,000	1,032E+1
210,014	22,882	25,000	1,032E+1
211,014	22,884	25,000	1,032E+1
212,014	22,886	25,000	1,032E+1
213,015	22,888	25,000	1,032E+1
214,015	22,886	25,000	1,032E+1
215,015	22,890	25,000	1,044E+1
216,015	22,892	25,000	1,044E+1
217,015	22,892	25,000	1,044E+1
218,015	22,895	25,000	1,044E+1
219,015	22,894	25,000	1,044E+1
220,015	22,898	25,000	1,044E+1
221,015	22,896	25,000	1,044E+1
222,015	22,898	25,000	1,044E+1
223,015	22,899	25,000	1,044E+1
224,015	22,901	25,000	1,044E+1
225,015	22,902	25,000	1,092E+1
226,015	22,907	25,000	1,092E+1
227,015	22,910	25,000	1,092E+1
228,015	22,915	25,000	1,092E+1
229,016	22,917	25,000	1,092E+1
230,016	22,919	25,000	1,092E+1
231,016	22,921	25,000	1,092E+1
232,016	22,925	25,000	1,092E+1
233,016	22,925	25,000	1,092E+1
234,016	22,928	25,000	1,092E+1
235,016	22,929	25,000	1,079E+1
236,016	22,934	25,000	1,079E+1
237,016	22,940	25,000	1,079E+1
238,016	22,938	25,000	1,079E+1
239,016	22,941	25,000	1,079E+1
240,016	22,946	25,000	1,079E+1
241,016	22,949	25,000	1,079E+1
242,016	22,952	25,000	1,079E+1
243,016	22,951	25,000	1,079E+1
244,016	22,954	25,000	1,079E+1
245,016	22,957	25,000	1,061E+1
246,017	22,959	25,000	1,061E+1
247,017	22,961	25,000	1,061E+1
248,017	22,959	25,000	1,061E+1
249,017	22,962	25,000	1,061E+1
250,017	22,964	25,000	1,061E+1
251,017	22,965	25,000	1,061E+1
252,017	22,963	25,000	1,061E+1
253,017	22,966	25,000	1,061E+1
254,017	22,965	25,000	1,061E+1
255,017	22,966	25,000	1,119E+1
256,017	22,965	25,000	1,119E+1
257,017	22,968	25,000	1,119E+1
258,017	22,965	25,000	1,119E+1
259,017	22,972	25,000	1,119E+1
260,017	22,974	25,000	1,119E+1
261,018	22,980	25,000	1,119E+1
262,018	22,980	25,000	1,119E+1
263,018	22,985	25,000	1,119E+1
264,018	22,991	25,000	1,119E+1
265,018	22,993	25,000	1,101E+1
266,018	22,995	25,000	1,101E+1
267,018	23,001	25,000	1,101E+1
268,018	23,002	25,000	1,101E+1
269,018	23,000	25,000	1,101E+1
270,018	23,006	25,000	1,101E+1
271,018	23,002	25,000	1,101E+1
272,018	23,006	25,000	1,101E+1
273,018	23,008	25,000	1,101E+1
274,018	23,017	25,000	1,101E+1
275,018	23,020	25,000	1,086E+1
276,018	23,026	25,000	1,086E+1
277,019	23,028	25,000	1,086E+1
278,019	23,031	25,000	1,086E+1
279,019	23,037	25,000	1,086E+1
280,019	23,038	25,000	1,086E+1
281,019	23,038	25,000	1,086E+1
282,019	23,038	25,000	1,086E+1
283,019	23,038	25,000	1,086E+1
284,019	23,041	25,000	1,086E+1
285,019	23,043	25,000	1,086E+1
286,019	23,041	25,000	1,099E+1
287,019	23,042	25,000	1,106E+1
288,019	23,049	25,000	1,087E+1
289,019	23,052	25,000	1,084E+1
290,019	23,052	25,000	1,093E+1
291,020	23,053	25,000	1,096E+1
292,020	23,054	25,000	1,102E+1
293,020	23,051	25,000	1,123E+1
294,020	23,053	25,000	1,126E+1
295,020	23,052	25,000	1,137E+1
296,020	23,057	25,000	1,124E+1
297,020	23,062	25,000	1,113E+1
298,020	23,061	25,000	1,125E+1
299,020	23,060	25,000	1,138E+1
300,020	23,065	25,000	1,131E+1
301,020	23,063	25,000	1,131E+1
302,020	23,068	25,000	1,131E+1
303,020	23,072	25,000	1,131E+1
304,020	23,072	25,000	1,131E+1
305,020	23,078	25,000	1,119E+1
306,020	23,078	25,000	1,119E+1
307,021	23,084	25,000	1,119E+1
308,021	23,084	25,000	1,119E+1
309,021	23,085	25,000	1,119E+1
310,021	23,087	25,000	1,119E+1
311,021	23,091	25,000	1,119E+1
312,021	23,095	25,000	1,119E+1
313,021	23,095	25,000	1,119E+1
314,021	23,097	25,000	1,119E+1
315,021	23,099	25,000	1,126E+1
316,021	23,100	25,000	1,126E+1
317,021	23,100	25,000	1,126E+1
318,021	23,105	25,000	1,126E+1
319,021	23,107	25,000	1,126E+1
320,021	23,108	25,000	1,126E+1
321,021	23,110	25,000	1,126E+1
322,021	23,107	25,000	1,126E+1
323,022	23,111	25,000	1,126E+1
324,022	23,109	25,000	1,126E+1
325,022	23,114	25,000	1,148E+1
326,022	23,120	25,000	1,135E+1
327,022	23,120	25,000	1,144E+1
328,022	23,123	25,000	1,142E+1
329,022	23,121	25,000	1,155E+1
330,022	23,127	25,000	1,141E+1
331,022	23,131	25,000	1,132E+1
332,022	23,138	25,000	1,115E+1
333,022	23,142	25,000	1,105E+1
334,022	23,143	25,000	1,110E+1
335,022	23,143	25,000	1,118E+1
336,022	23,145	25,000	1,122E+1
337,023	23,148	25,000	1,115E+1
338,023	23,149	25,000	1,121E+1
339,023	23,148	25,000	1,134E+1
340,023	23,152	25,000	1,126E+1
341,023	23,160	25,000	1,101E+1
342,023	23,163	25,000	1,101E+1
343,023	23,163	25,000	1,106E+1
344,023	23,160	25,000	1,128E+1
345,023	23,161	25,000	1,132E+1
346,023	23,164	25,000	1,128E+1
347,023	23,170	25,000	1,113E+1
348,023	23,171	25,000	1,117E+1
349,023	23,174	25,000	1,116E+1
350,023	23,175	25,000	1,120E+1
351,023	23,178	25,000	1,116E+1
352,024	23,181	25,000	1,113E+1
353,024	23,183	25,000	1,111E+1
354,024	23,186	25,000	1,107E+1
355,024	23,187	25,000	1,111E+1
356,024	23,194	25,000	1,094E+1
357,024	23,191	25,000	1,114E+1
358,024	23,199	25,000	1,088E+1
359,024	23,201	25,000	1,087E+1
360,024	23,206	25,000	1,075E+1
361,024	23,206	25,000	1,085E+1
362,024	23,209	25,000	1,079E+1
363,024	23,209	25,000	1,087E+1
364,024	23,212	25,000	1,088E+1
365,024	23,212	25,000	1,096E+1
366,024	23,210	25,000	1,110E+1
367,024	23,212	25,000	1,108E+1
368,025	23,212	25,000	1,120E+1
369,025	23,212	25,000	1,124E+1
370,025	23,215	25,000	1,122E+1
371,025	23,214	25,000	1,134E+1
372,025	23,212	25,000	1,150E+1
373,025	23,221	25,000	1,121E+1
374,025	23,219	25,000	1,138E+1
375,025	23,223	25,000	1,131E+1
376,025	23,223	25,000	1,141E+1
377,025	23,223	25,000	1,147E+1
378,025	23,224	25,000	1,151E+1
379,025	23,231	25,000	1,131E+1
380,025	23,231	25,000	1,139E+1
381,026	23,236	25,000	1,129E+1
382,026	23,229	25,000	1,163E+1
383,026	23,231	25,000	1,161E+1
384,026	23,236	25,000	1,149E+1
385,026	23,238	25,000	1,151E+1
386,026	23,239	25,000	1,153E+1
387,026	23,238	25,000	1,167E+1
388,026	23,243	25,000	1,155E+1
389,026	23,248	25,000	1,145E+1
390,026	23,251	25,000	1,141E+1
391,026	23,248	25,000	1,157E+1
392,026	23,254	25,000	1,145E+1
393,026	23,250	25,000	1,169E+1
394,026	23,253	25,000	1,161E+1
395,026	23,250	25,000	1,183E+1
396,026	23,258	25,000	1,161E+1
397,027	23,263	25,000	1,147E+1
398,027	23,267	25,000	1,141E+1
399,027	23,267	25,000	1,149E+1
400,027	23,265	25,000	1,163E+1
401,027	23,267	25,000	1,161E+1
402,027	23,269	25,000	1,163E+1
403,027	23,274	25,000	1,149E+1
404,027	23,278	25,000	1,142E+1
405,027	23,277	25,000	1,152E+1
406,027	23,290	25,000	1,110E+1
407,027	23,299	25,000	1,083E+1
408,027	23,295	25,000	1,106E+1
409,027	23,300	25,000	1,096E+1
410,027	23,305	25,000	1,082E+1
411,027	23,306	25,000	1,084E+1
412,028	23,313	25,000	1,065E+1
413,028	23,320	25,000	1,045E+1
414,028	23,314	25,000	1,077E+1
415,028	23,312	25,000	1,090E+1
416,028	23,309	25,000	1,112E+1
417,028	23,305	25,000	1,135E+1
418,028	23,304	25,000	1,147E+1
419,028	23,302	25,000	1,162E+1
420,028	23,303	25,000	1,164E+1
421,028	23,306	25,000	1,160E+1
422,028	23,315	25,000	1,134E+1
423,028	23,326	25,000	1,096E+1
424,028	23,334	25,000	1,076E+1
425,028	23,337	25,000	1,067E+1
426,028	23,334	25,000	1,091E+1
427,028	23,341	25,000	1,069E+1
428,029	23,343	25,000	1,068E+1
429,029	23,344	25,000	1,072E+1
430,029	23,343	25,000	1,085E+1
431,029	23,354	25,000	1,049E+1
432,029	23,352	25,000	1,060E+1
433,029	23,354	25,000	1,062E+1
434,029	23,357	25,000	1,059E+1
435,029	23,355	25,000	1,071E+1
436,029	23,361	25,000	1,056E+1
437,029	23,361	25,000	1,064E+1
438,029	23,372	25,000	1,026E+1
439,029	23,378	25,000	1,009E+1
440,029	23,385	25,000	9,908E+0
441,029	23,383	25,000	1,006E+1
442,029	23,379	25,000	1,029E+1
443,029	23,379	25,000	1,038E+1
444,029	23,385	25,000	1,022E+1
445,029	23,386	25,000	1,021E+1
446,029	23,390	25,000	1,015E+1
447,029	23,396	25,000	9,983E+0
448,029	23,397	25,000	1,002E+1
449,029	23,400	25,000	9,969E+0
450,029	23,409	25,000	9,704E+0
451,029	23,404	25,000	9,935E+0
452,029	23,408	25,000	9,868E+0
453,029	23,413	25,000	9,762E+0
454,041	23,410	25,000	9,913E+0
455,042	23,414	25,000	9,846E+0
456,042	23,410	25,000	1,006E+1
457,044	23,409	25,000	1,021E+1
458,044	23,415	25,000	1,004E+1
459,045	23,418	25,000	9,997E+0
460,045	23,420	25,000	9,968E+0
461,045	23,421	25,000	1,002E+1
462,045	23,419	25,000	1,017E+1
463,045	23,425	25,000	1,000E+1
464,045	23,428	25,000	9,915E+0
465,045	23,424	25,000	1,016E+1
466,045	23,429	25,000	1,004E+1
467,046	23,431	25,000	1,005E+1
468,046	23,435	25,000	9,941E+0
469,046	23,441	25,000	9,754E+0
470,046	23,444	25,000	9,725E+0
471,046	23,444	25,000	9,796E+0
472,046	23,441	25,000	9,965E+0
473,046	23,448	25,000	9,778E+0
474,046	23,457	25,000	9,491E+0
