Time [s]	PV [ºC]	SP [ºC]	Duty Cycle 
56,003	24,520	25,000	9,990E+1
57,003	24,522	25,000	9,990E+1
58,003	24,535	25,000	9,990E+1
59,004	24,554	25,000	9,990E+1
60,004	24,584	25,000	9,990E+1
61,004	24,598	25,000	9,990E+1
62,004	24,606	25,000	9,990E+1
63,004	24,612	25,000	9,990E+1
64,004	24,647	25,000	9,990E+1
65,004	24,653	25,000	9,990E+1
66,004	24,663	25,000	9,990E+1
67,004	24,668	25,000	9,990E+1
68,004	24,668	25,000	9,990E+1
69,004	24,675	25,000	9,990E+1
70,004	24,689	25,000	9,990E+1
71,004	24,683	25,000	9,990E+1
72,004	24,682	25,000	9,990E+1
73,004	24,694	25,000	9,990E+1
74,004	24,718	25,000	9,990E+1
75,004	24,746	25,000	9,990E+1
76,004	24,763	25,000	9,990E+1
77,004	24,778	25,000	9,990E+1
78,005	24,794	25,000	9,990E+1
79,005	24,795	25,000	9,990E+1
80,005	24,809	25,000	9,990E+1
81,005	24,814	25,000	9,990E+1
82,005	24,811	25,000	9,990E+1
83,005	24,833	25,000	9,990E+1
84,005	24,827	25,000	9,990E+1
85,005	24,857	25,000	9,990E+1
86,005	24,873	25,000	9,990E+1
87,005	24,893	25,000	9,990E+1
88,005	24,910	25,000	9,990E+1
89,005	24,941	25,000	9,990E+1
90,005	24,962	25,000	9,990E+1
91,005	24,972	25,000	9,990E+1
92,005	24,980	25,000	9,990E+1
93,005	24,989	25,000	9,990E+1
94,005	25,020	25,000	9,846E+1
95,005	25,038	25,000	9,647E+1
96,005	25,064	25,000	9,313E+1
97,005	25,099	25,000	8,803E+1
98,006	25,108	25,000	8,304E+1
99,006	25,123	25,000	7,719E+1
100,006	25,120	25,000	7,180E+1
101,006	25,130	25,000	6,580E+1
102,006	25,153	25,000	5,849E+1
103,006	25,181	25,000	4,981E+1
104,006	25,171	25,000	4,227E+1
105,006	25,163	25,000	3,502E+1
106,006	25,174	25,000	2,701E+1
107,006	25,184	25,000	1,855E+1
108,006	25,196	25,000	9,492E+0
109,006	25,198	25,000	5,172E-1
110,006	25,199	25,000	1,000E-2
111,006	25,213	25,000	1,000E-2
112,006	25,238	25,000	1,000E-2
113,006	25,226	25,000	1,000E-2
114,006	25,250	25,000	1,000E-2
115,006	25,248	25,000	1,000E-2
116,007	25,238	25,000	1,000E-2
117,007	25,284	25,000	1,000E-2
118,007	25,303	25,000	1,000E-2
119,007	25,291	25,000	1,000E-2
120,007	25,288	25,000	1,000E-2
121,007	25,328	25,000	1,000E-2
122,007	25,362	25,000	1,000E-2
123,007	25,363	25,000	1,000E-2
124,007	25,373	25,000	1,000E-2
125,007	25,410	25,000	1,000E-2
126,007	25,398	25,000	1,000E-2
127,007	25,453	25,000	1,000E-2
128,007	25,461	25,000	1,000E-2
129,007	25,472	25,000	1,000E-2
130,007	25,473	25,000	1,000E-2
131,007	25,454	25,000	1,000E-2
132,007	25,444	25,000	1,000E-2
133,007	25,433	25,000	1,000E-2
134,008	25,437	25,000	1,000E-2
135,008	25,459	25,000	1,000E-2
136,008	25,438	25,000	1,000E-2
137,008	25,456	25,000	1,000E-2
138,008	25,462	25,000	1,000E-2
139,008	25,468	25,000	1,000E-2
140,008	25,457	25,000	1,000E-2
141,008	25,447	25,000	1,000E-2
142,008	25,449	25,000	1,000E-2
143,008	25,473	25,000	1,000E-2
144,008	25,480	25,000	1,000E-2
145,008	25,487	25,000	1,000E-2
146,008	25,493	25,000	1,000E-2
147,008	25,509	25,000	1,000E-2
148,008	25,511	25,000	1,000E-2
149,008	25,498	25,000	1,000E-2
150,008	25,508	25,000	1,000E-2
151,008	25,520	25,000	1,000E-2
152,009	25,509	25,000	1,000E-2
153,009	25,507	25,000	1,000E-2
154,009	25,505	25,000	1,000E-2
155,009	25,526	25,000	1,000E-2
156,009	25,539	25,000	1,000E-2
157,009	25,530	25,000	1,000E-2
158,009	25,535	25,000	1,000E-2
159,009	25,557	25,000	1,000E-2
160,009	25,559	25,000	1,000E-2
161,009	25,556	25,000	1,000E-2
162,009	25,557	25,000	1,000E-2
163,009	25,562	25,000	1,000E-2
164,009	25,578	25,000	1,000E-2
165,009	25,611	25,000	1,000E-2
166,009	25,587	25,000	1,000E-2
167,009	25,599	25,000	1,000E-2
168,009	25,581	25,000	1,000E-2
169,009	25,585	25,000	1,000E-2
170,010	25,584	25,000	1,000E-2
171,010	25,584	25,000	1,000E-2
172,010	25,604	25,000	1,000E-2
173,010	25,599	25,000	1,000E-2
174,010	25,596	25,000	1,000E-2
175,010	25,590	25,000	1,000E-2
176,010	25,570	25,000	1,000E-2
177,010	25,560	25,000	1,000E-2
178,010	25,543	25,000	1,000E-2
179,010	25,529	25,000	1,000E-2
180,010	25,527	25,000	1,000E-2
181,010	25,526	25,000	1,000E-2
182,010	25,517	25,000	1,000E-2
183,010	25,521	25,000	1,000E-2
184,010	25,535	25,000	1,000E-2
185,010	25,562	25,000	1,000E-2
186,010	25,557	25,000	1,000E-2
187,010	25,573	25,000	1,000E-2
188,010	25,571	25,000	1,000E-2
189,011	25,562	25,000	1,000E-2
190,011	25,590	25,000	1,000E-2
191,011	25,599	25,000	1,000E-2
192,011	25,591	25,000	1,000E-2
193,011	25,590	25,000	1,000E-2
194,011	25,596	25,000	1,000E-2
195,011	25,578	25,000	1,000E-2
196,011	25,576	25,000	1,000E-2
197,011	25,583	25,000	1,000E-2
198,011	25,579	25,000	1,000E-2
199,011	25,590	25,000	1,000E-2
200,011	25,575	25,000	1,000E-2
201,011	25,566	25,000	1,000E-2
202,011	25,568	25,000	1,000E-2
203,011	25,591	25,000	1,000E-2
204,011	25,578	25,000	1,000E-2
205,011	25,581	25,000	1,000E-2
206,011	25,572	25,000	1,000E-2
207,012	25,572	25,000	1,000E-2
208,012	25,567	25,000	1,000E-2
209,012	25,572	25,000	1,000E-2
210,012	25,582	25,000	1,000E-2
211,012	25,596	25,000	1,000E-2
212,012	25,584	25,000	1,000E-2
213,012	25,596	25,000	1,000E-2
214,012	25,582	25,000	1,000E-2
215,012	25,578	25,000	1,000E-2
216,012	25,579	25,000	1,000E-2
217,012	25,579	25,000	1,000E-2
218,012	25,588	25,000	1,000E-2
219,012	25,593	25,000	1,000E-2
220,012	25,605	25,000	1,000E-2
221,012	25,598	25,000	1,000E-2
222,012	25,605	25,000	1,000E-2
223,012	25,602	25,000	1,000E-2
224,012	25,586	25,000	1,000E-2
225,013	25,596	25,000	1,000E-2
226,013	25,614	25,000	1,000E-2
227,013	25,601	25,000	1,000E-2
228,013	25,609	25,000	1,000E-2
229,013	25,605	25,000	1,000E-2
230,013	25,607	25,000	1,000E-2
231,013	25,601	25,000	1,000E-2
232,013	25,605	25,000	1,000E-2
233,013	25,586	25,000	1,000E-2
234,013	25,573	25,000	1,000E-2
235,013	25,569	25,000	1,000E-2
236,013	25,587	25,000	1,000E-2
237,013	25,575	25,000	1,000E-2
238,013	25,585	25,000	1,000E-2
239,013	25,625	25,000	1,000E-2
240,013	25,642	25,000	1,000E-2
241,013	25,644	25,000	1,000E-2
242,013	25,635	25,000	1,000E-2
243,014	25,637	25,000	1,000E-2
244,014	25,629	25,000	1,000E-2
245,014	25,623	25,000	1,000E-2
246,014	25,626	25,000	1,000E-2
247,014	25,625	25,000	1,000E-2
248,014	25,611	25,000	1,000E-2
249,014	25,591	25,000	1,000E-2
250,014	25,581	25,000	1,000E-2
251,014	25,584	25,000	1,000E-2
252,014	25,580	25,000	1,000E-2
253,014	25,582	25,000	1,000E-2
254,014	25,587	25,000	1,000E-2
255,014	25,589	25,000	1,000E-2
256,014	25,590	25,000	1,000E-2
257,014	25,586	25,000	1,000E-2
258,014	25,578	25,000	1,000E-2
259,014	25,590	25,000	1,000E-2
260,014	25,583	25,000	1,000E-2
261,014	25,581	25,000	1,000E-2
262,014	25,570	25,000	1,000E-2
263,015	25,588	25,000	1,000E-2
264,015	25,584	25,000	1,000E-2
265,015	25,591	25,000	1,000E-2
266,015	25,599	25,000	1,000E-2
267,015	25,599	25,000	1,000E-2
268,015	25,595	25,000	1,000E-2
269,015	25,595	25,000	1,000E-2
270,015	25,590	25,000	1,000E-2
271,015	25,588	25,000	1,000E-2
272,015	25,607	25,000	1,000E-2
273,015	25,608	25,000	1,000E-2
274,015	25,614	25,000	1,000E-2
275,015	25,610	25,000	1,000E-2
276,015	25,620	25,000	1,000E-2
277,015	25,620	25,000	1,000E-2
278,015	25,625	25,000	1,000E-2
279,015	25,620	25,000	1,000E-2
280,015	25,624	25,000	1,000E-2
281,016	25,627	25,000	1,000E-2
282,016	25,614	25,000	1,000E-2
283,016	25,617	25,000	1,000E-2
284,016	25,608	25,000	1,000E-2
285,016	25,616	25,000	1,000E-2
286,016	25,603	25,000	1,000E-2
287,016	25,584	25,000	1,000E-2
288,016	25,614	25,000	1,000E-2
289,016	25,611	25,000	1,000E-2
290,016	25,596	25,000	1,000E-2
291,016	25,585	25,000	1,000E-2
292,016	25,584	25,000	1,000E-2
293,016	25,587	25,000	1,000E-2
294,016	25,578	25,000	1,000E-2
295,016	25,579	25,000	1,000E-2
296,016	25,588	25,000	1,000E-2
297,016	25,603	25,000	1,000E-2
298,016	25,591	25,000	1,000E-2
299,016	25,597	25,000	1,000E-2
300,016	25,605	25,000	1,000E-2
301,016	25,611	25,000	1,000E-2
302,017	25,603	25,000	1,000E-2
303,017	25,608	25,000	1,000E-2
304,017	25,617	25,000	1,000E-2
305,017	25,622	25,000	1,000E-2
306,017	25,617	25,000	1,000E-2
307,017	25,602	25,000	1,000E-2
308,017	25,598	25,000	1,000E-2
309,017	25,589	25,000	1,000E-2
310,017	25,596	25,000	1,000E-2
311,017	25,585	25,000	1,000E-2
312,017	25,580	25,000	1,000E-2
313,017	25,588	25,000	1,000E-2
314,017	25,594	25,000	1,000E-2
315,017	25,598	25,000	1,000E-2
316,017	25,593	25,000	1,000E-2
317,017	25,587	25,000	1,000E-2
318,017	25,582	25,000	1,000E-2
319,017	25,573	25,000	1,000E-2
320,018	25,568	25,000	1,000E-2
321,018	25,578	25,000	1,000E-2
322,018	25,586	25,000	1,000E-2
323,018	25,576	25,000	1,000E-2
324,018	25,587	25,000	1,000E-2
325,018	25,584	25,000	1,000E-2
326,018	25,591	25,000	1,000E-2
327,018	25,588	25,000	1,000E-2
328,018	25,585	25,000	1,000E-2
329,018	25,588	25,000	1,000E-2
330,018	25,581	25,000	1,000E-2
331,018	25,584	25,000	1,000E-2
332,018	25,579	25,000	1,000E-2
333,018	25,576	25,000	1,000E-2
334,018	25,575	25,000	1,000E-2
335,018	25,593	25,000	1,000E-2
336,018	25,591	25,000	1,000E-2
337,019	25,588	25,000	1,000E-2
338,019	25,584	25,000	1,000E-2
339,019	25,584	25,000	1,000E-2
340,019	25,586	25,000	1,000E-2
341,019	25,581	25,000	1,000E-2
342,019	25,576	25,000	1,000E-2
343,019	25,585	25,000	1,000E-2
344,019	25,586	25,000	1,000E-2
345,019	25,590	25,000	1,000E-2
346,019	25,590	25,000	1,000E-2
347,019	25,580	25,000	1,000E-2
348,019	25,576	25,000	1,000E-2
349,019	25,585	25,000	1,000E-2
350,019	25,590	25,000	1,000E-2
351,019	25,594	25,000	1,000E-2
352,019	25,593	25,000	1,000E-2
353,019	25,589	25,000	1,000E-2
354,019	25,603	25,000	1,000E-2
355,019	25,605	25,000	1,000E-2
356,019	25,599	25,000	1,000E-2
357,020	25,604	25,000	1,000E-2
358,020	25,591	25,000	1,000E-2
359,020	25,592	25,000	1,000E-2
360,020	25,595	25,000	1,000E-2
361,020	25,593	25,000	1,000E-2
362,020	25,605	25,000	1,000E-2
363,020	25,611	25,000	1,000E-2
364,020	25,611	25,000	1,000E-2
365,020	25,604	25,000	1,000E-2
366,020	25,609	25,000	1,000E-2
367,020	25,608	25,000	1,000E-2
368,020	25,600	25,000	1,000E-2
369,020	25,608	25,000	1,000E-2
370,020	25,598	25,000	1,000E-2
371,020	25,587	25,000	1,000E-2
372,020	25,581	25,000	1,000E-2
373,020	25,593	25,000	1,000E-2
374,020	25,599	25,000	1,000E-2
375,021	25,596	25,000	1,000E-2
376,021	25,587	25,000	1,000E-2
377,021	25,595	25,000	1,000E-2
378,021	25,595	25,000	1,000E-2
379,021	25,598	25,000	1,000E-2
380,021	25,596	25,000	1,000E-2
381,021	25,593	25,000	1,000E-2
382,021	25,588	25,000	1,000E-2
383,021	25,606	25,000	1,000E-2
384,021	25,602	25,000	1,000E-2
385,021	25,594	25,000	1,000E-2
386,021	25,595	25,000	1,000E-2
387,021	25,588	25,000	1,000E-2
388,021	25,598	25,000	1,000E-2
389,021	25,604	25,000	1,000E-2
390,021	25,596	25,000	1,000E-2
391,021	25,593	25,000	1,000E-2
392,021	25,603	25,000	1,000E-2
393,021	25,602	25,000	1,000E-2
394,022	25,607	25,000	1,000E-2
395,022	25,602	25,000	1,000E-2
396,022	25,604	25,000	1,000E-2
397,022	25,601	25,000	1,000E-2
398,022	25,597	25,000	1,000E-2
399,022	25,585	25,000	1,000E-2
400,022	25,588	25,000	1,000E-2
401,022	25,595	25,000	1,000E-2
402,022	25,590	25,000	1,000E-2
403,022	25,588	25,000	1,000E-2
404,022	25,591	25,000	1,000E-2
405,022	25,589	25,000	1,000E-2
406,022	25,582	25,000	1,000E-2
407,022	25,576	25,000	1,000E-2
408,022	25,582	25,000	1,000E-2
409,022	25,579	25,000	1,000E-2
410,022	25,574	25,000	1,000E-2
411,022	25,570	25,000	1,000E-2
412,022	25,571	25,000	1,000E-2
413,022	25,579	25,000	1,000E-2
414,022	25,578	25,000	1,000E-2
415,023	25,575	25,000	1,000E-2
416,023	25,569	25,000	1,000E-2
417,023	25,561	25,000	1,000E-2
418,023	25,563	25,000	1,000E-2
419,023	25,566	25,000	1,000E-2
420,023	25,571	25,000	1,000E-2
421,023	25,579	25,000	1,000E-2
422,023	25,575	25,000	1,000E-2
423,023	25,579	25,000	1,000E-2
424,023	25,582	25,000	1,000E-2
425,023	25,587	25,000	1,000E-2
426,023	25,574	25,000	1,000E-2
427,023	25,572	25,000	1,000E-2
428,023	25,572	25,000	1,000E-2
429,023	25,571	25,000	1,000E-2
430,023	25,578	25,000	1,000E-2
431,023	25,583	25,000	1,000E-2
432,023	25,579	25,000	1,000E-2
433,023	25,575	25,000	1,000E-2
434,024	25,578	25,000	1,000E-2
435,024	25,574	25,000	1,000E-2
436,024	25,567	25,000	1,000E-2
437,024	25,562	25,000	1,000E-2
438,024	25,563	25,000	1,000E-2
439,024	25,562	25,000	1,000E-2
440,024	25,562	25,000	1,000E-2
441,024	25,559	25,000	1,000E-2
442,024	25,558	25,000	1,000E-2
443,024	25,559	25,000	1,000E-2
444,024	25,556	25,000	1,000E-2
445,024	25,562	25,000	1,000E-2
446,024	25,559	25,000	1,000E-2
447,024	25,551	25,000	1,000E-2
448,024	25,553	25,000	1,000E-2
449,024	25,556	25,000	1,000E-2
450,024	25,555	25,000	1,000E-2
451,024	25,554	25,000	1,000E-2
452,024	25,558	25,000	1,000E-2
453,025	25,558	25,000	1,000E-2
454,025	25,553	25,000	1,000E-2
455,025	25,563	25,000	1,000E-2
456,025	25,572	25,000	1,000E-2
457,025	25,574	25,000	1,000E-2
458,025	25,570	25,000	1,000E-2
459,025	25,562	25,000	1,000E-2
460,025	25,566	25,000	1,000E-2
461,025	25,567	25,000	1,000E-2
462,025	25,572	25,000	1,000E-2
463,025	25,582	25,000	1,000E-2
464,025	25,582	25,000	1,000E-2
465,025	25,587	25,000	1,000E-2
466,025	25,590	25,000	1,000E-2
467,025	25,586	25,000	1,000E-2
468,025	25,587	25,000	1,000E-2
469,025	25,583	25,000	1,000E-2
470,025	25,585	25,000	1,000E-2
471,025	25,571	25,000	1,000E-2
472,026	25,569	25,000	1,000E-2
473,026	25,578	25,000	1,000E-2
474,026	25,579	25,000	1,000E-2
475,026	25,579	25,000	1,000E-2
476,026	25,581	25,000	1,000E-2
477,026	25,576	25,000	1,000E-2
478,026	25,572	25,000	1,000E-2
479,026	25,565	25,000	1,000E-2
480,026	25,566	25,000	1,000E-2
481,026	25,569	25,000	1,000E-2
482,026	25,568	25,000	1,000E-2
483,026	25,566	25,000	1,000E-2
484,026	25,559	25,000	1,000E-2
485,026	25,553	25,000	1,000E-2
486,026	25,550	25,000	1,000E-2
487,026	25,550	25,000	1,000E-2
488,026	25,561	25,000	1,000E-2
489,026	25,559	25,000	1,000E-2
490,026	25,562	25,000	1,000E-2
491,027	25,560	25,000	1,000E-2
492,027	25,556	25,000	1,000E-2
493,027	25,557	25,000	1,000E-2
494,027	25,561	25,000	1,000E-2
495,027	25,552	25,000	1,000E-2
496,027	25,548	25,000	1,000E-2
497,027	25,552	25,000	1,000E-2
498,027	25,562	25,000	1,000E-2
499,027	25,558	25,000	1,000E-2
500,027	25,560	25,000	1,000E-2
501,027	25,559	25,000	1,000E-2
502,027	25,553	25,000	1,000E-2
503,027	25,551	25,000	1,000E-2
504,027	25,552	25,000	1,000E-2
505,027	25,553	25,000	1,000E-2
506,027	25,548	25,000	1,000E-2
507,027	25,549	25,000	1,000E-2
508,027	25,543	25,000	1,000E-2
509,027	25,540	25,000	1,000E-2
510,027	25,546	25,000	1,000E-2
511,028	25,543	25,000	1,000E-2
512,028	25,536	25,000	1,000E-2
513,028	25,541	25,000	1,000E-2
514,028	25,541	25,000	1,000E-2
515,028	25,538	25,000	1,000E-2
516,028	25,538	25,000	1,000E-2
517,028	25,544	25,000	1,000E-2
518,028	25,553	25,000	1,000E-2
519,028	25,547	25,000	1,000E-2
520,028	25,543	25,000	1,000E-2
521,028	25,544	25,000	1,000E-2
522,028	25,544	25,000	1,000E-2
523,028	25,541	25,000	1,000E-2
524,028	25,551	25,000	1,000E-2
525,028	25,541	25,000	1,000E-2
526,028	25,544	25,000	1,000E-2
527,028	25,541	25,000	1,000E-2
528,028	25,545	25,000	1,000E-2
529,029	25,546	25,000	1,000E-2
530,029	25,544	25,000	1,000E-2
531,029	25,544	25,000	1,000E-2
532,029	25,543	25,000	1,000E-2
533,029	25,534	25,000	1,000E-2
534,029	25,529	25,000	1,000E-2
535,029	25,536	25,000	1,000E-2
536,029	25,538	25,000	1,000E-2
537,029	25,536	25,000	1,000E-2
538,029	25,536	25,000	1,000E-2
539,029	25,532	25,000	1,000E-2
540,029	25,534	25,000	1,000E-2
541,029	25,537	25,000	1,000E-2
542,029	25,532	25,000	1,000E-2
543,029	25,533	25,000	1,000E-2
544,029	25,526	25,000	1,000E-2
545,029	25,525	25,000	1,000E-2
546,029	25,522	25,000	1,000E-2
547,029	25,517	25,000	1,000E-2
548,029	25,514	25,000	1,000E-2
