Time [s]	Temperature CH4 [ºC]	Temperature CH9 [ºC]	PWM
696,041	32,808	35,000	2,825007E+1
697,041	32,757	35,000	2,825007E+1
698,042	32,725	35,000	2,927033E+1
699,042	32,742	35,000	2,927033E+1
700,042	32,765	35,000	2,927033E+1
701,042	32,758	35,000	2,927033E+1
702,042	32,745	35,000	2,927033E+1
703,042	32,748	35,000	2,927033E+1
704,042	32,724	35,000	2,927033E+1
705,042	32,790	35,000	2,927033E+1
706,042	32,810	35,000	2,927033E+1
707,042	32,843	35,000	2,927033E+1
708,042	32,825	35,000	2,634668E+1
709,042	32,861	35,000	2,634668E+1
710,042	32,860	35,000	2,634668E+1
711,042	32,847	35,000	2,634668E+1
712,042	32,820	35,000	2,634668E+1
713,042	32,824	35,000	2,634668E+1
714,042	32,787	35,000	2,634668E+1
715,043	32,770	35,000	2,634668E+1
716,043	32,770	35,000	2,634668E+1
717,043	32,773	35,000	2,634668E+1
718,043	32,846	35,000	2,654316E+1
719,043	32,835	35,000	2,654316E+1
720,043	32,808	35,000	2,654316E+1
721,043	32,806	35,000	2,654316E+1
722,043	32,787	35,000	2,654316E+1
723,043	32,778	35,000	2,654316E+1
724,043	32,770	35,000	2,654316E+1
725,043	32,738	35,000	2,654316E+1
726,043	32,703	35,000	2,654316E+1
727,043	32,733	35,000	2,654316E+1
728,043	32,758	35,000	3,105196E+1
729,043	32,740	35,000	3,105196E+1
730,044	32,713	35,000	3,105196E+1
731,044	32,693	35,000	3,105196E+1
732,044	32,677	35,000	3,105196E+1
733,044	32,648	35,000	3,105196E+1
734,044	32,672	35,000	3,105196E+1
735,044	32,706	35,000	3,105196E+1
736,044	32,709	35,000	3,105196E+1
737,044	32,684	35,000	3,105196E+1
738,044	32,674	35,000	3,540269E+1
739,044	32,719	35,000	3,540269E+1
740,044	32,740	35,000	3,540269E+1
741,044	32,706	35,000	3,540269E+1
742,044	32,751	35,000	3,540269E+1
743,044	32,769	35,000	3,540269E+1
744,044	32,779	35,000	3,540269E+1
745,044	32,775	35,000	3,540269E+1
746,045	32,824	35,000	3,540269E+1
747,045	32,825	35,000	3,540269E+1
748,045	32,801	35,000	3,144688E+1
749,045	32,835	35,000	3,144688E+1
750,045	32,844	35,000	3,144688E+1
751,045	32,841	35,000	3,144688E+1
752,045	32,849	35,000	3,144688E+1
753,045	32,848	35,000	3,144688E+1
754,045	32,870	35,000	3,144688E+1
755,045	32,847	35,000	3,144688E+1
756,045	32,844	35,000	3,144688E+1
757,045	32,814	35,000	3,144688E+1
758,045	32,868	35,000	2,980231E+1
759,045	32,876	35,000	2,980231E+1
760,045	32,867	35,000	2,980231E+1
761,045	32,877	35,000	2,980231E+1
762,045	32,859	35,000	2,980231E+1
763,045	32,832	35,000	2,980231E+1
764,045	32,825	35,000	2,980231E+1
765,045	32,822	35,000	2,980231E+1
766,046	32,861	35,000	2,980231E+1
767,046	32,860	35,000	2,980231E+1
768,046	32,825	35,000	3,250826E+1
769,046	32,826	35,000	3,250826E+1
770,046	32,857	35,000	3,250826E+1
771,046	32,866	35,000	3,250826E+1
772,046	32,873	35,000	3,250826E+1
773,046	32,876	35,000	3,250826E+1
774,046	32,864	35,000	3,250826E+1
775,046	32,843	35,000	3,250826E+1
776,046	32,877	35,000	3,250826E+1
777,046	32,902	35,000	3,250826E+1
778,046	32,913	35,000	2,999600E+1
779,046	32,888	35,000	2,999600E+1
780,046	32,916	35,000	2,999600E+1
781,046	32,912	35,000	2,999600E+1
782,046	32,963	35,000	2,999600E+1
783,046	32,964	35,000	2,999600E+1
784,046	32,990	35,000	2,999600E+1
785,047	32,995	35,000	2,999600E+1
786,047	33,013	35,000	2,999600E+1
787,047	32,981	35,000	2,999600E+1
788,047	33,033	35,000	2,620781E+1
789,047	33,123	35,000	2,620781E+1
790,047	33,111	35,000	2,620781E+1
791,047	33,117	35,000	2,620781E+1
792,047	33,084	35,000	2,620781E+1
793,047	33,085	35,000	2,620781E+1
794,047	33,036	35,000	2,620781E+1
795,047	32,984	35,000	2,620781E+1
796,047	32,992	35,000	2,620781E+1
797,047	32,983	35,000	2,620781E+1
798,047	33,023	35,000	2,750239E+1
799,047	33,044	35,000	2,750239E+1
800,047	33,044	35,000	2,750239E+1
801,048	33,031	35,000	2,750239E+1
802,048	33,064	35,000	2,750239E+1
803,048	33,082	35,000	2,750239E+1
804,048	33,083	35,000	2,750239E+1
805,048	33,065	35,000	2,750239E+1
806,048	33,069	35,000	2,750239E+1
807,048	33,071	35,000	2,750239E+1
808,048	33,032	35,000	2,810433E+1
809,048	33,037	35,000	2,810433E+1
810,048	33,037	35,000	2,810433E+1
811,048	33,087	35,000	2,810433E+1
812,048	33,179	35,000	2,810433E+1
813,048	33,139	35,000	2,810433E+1
814,048	33,130	35,000	2,810433E+1
815,048	33,096	35,000	2,810433E+1
816,048	33,120	35,000	2,810433E+1
817,048	33,093	35,000	2,810433E+1
818,049	33,133	35,000	2,499808E+1
819,049	33,136	35,000	2,499808E+1
820,049	33,086	35,000	2,499808E+1
821,049	33,147	35,000	2,499808E+1
822,049	33,148	35,000	2,499808E+1
823,049	33,141	35,000	2,499808E+1
824,049	33,147	35,000	2,499808E+1
825,049	33,148	35,000	2,499808E+1
826,049	33,112	35,000	2,499808E+1
827,049	33,099	35,000	2,499808E+1
828,049	33,116	35,000	2,652516E+1
829,049	33,122	35,000	2,652516E+1
830,049	33,103	35,000	2,652516E+1
831,049	33,105	35,000	2,652516E+1
832,049	33,069	35,000	2,652516E+1
833,050	33,058	35,000	2,652516E+1
834,050	33,050	35,000	2,652516E+1
835,050	33,051	35,000	2,652516E+1
836,050	33,038	35,000	2,652516E+1
837,050	33,051	35,000	2,652516E+1
838,050	33,115	35,000	2,742259E+1
839,050	33,146	35,000	2,742259E+1
840,050	33,162	35,000	2,742259E+1
841,050	33,191	35,000	2,742259E+1
842,050	33,230	35,000	2,742259E+1
843,050	33,221	35,000	2,742259E+1
844,050	33,196	35,000	2,742259E+1
845,050	33,166	35,000	2,742259E+1
846,050	33,147	35,000	2,742259E+1
847,050	33,172	35,000	2,742259E+1
848,050	33,197	35,000	2,505404E+1
849,051	33,186	35,000	2,505404E+1
850,051	33,168	35,000	2,505404E+1
851,051	33,130	35,000	2,505404E+1
852,051	33,143	35,000	2,505404E+1
853,051	33,139	35,000	2,505404E+1
854,051	33,139	35,000	2,505404E+1
855,051	33,124	35,000	2,505404E+1
856,051	33,150	35,000	2,505404E+1
857,051	33,140	35,000	2,505404E+1
858,051	33,183	35,000	2,645149E+1
859,051	33,166	35,000	2,645149E+1
860,051	33,175	35,000	2,645149E+1
861,051	33,177	35,000	2,645149E+1
862,051	33,167	35,000	2,645149E+1
863,051	33,152	35,000	2,645149E+1
864,051	33,141	35,000	2,645149E+1
865,051	33,135	35,000	2,645149E+1
866,052	33,139	35,000	2,645149E+1
867,052	33,156	35,000	2,645149E+1
868,052	33,184	35,000	2,727788E+1
869,052	33,195	35,000	2,727788E+1
870,052	33,209	35,000	2,727788E+1
871,052	33,239	35,000	2,727788E+1
872,052	33,252	35,000	2,727788E+1
873,052	33,249	35,000	2,727788E+1
874,052	33,260	35,000	2,727788E+1
875,052	33,266	35,000	2,727788E+1
876,052	33,263	35,000	2,727788E+1
877,052	33,241	35,000	2,727788E+1
878,052	33,318	35,000	2,276636E+1
879,052	33,353	35,000	2,276636E+1
880,052	33,311	35,000	2,276636E+1
881,052	33,287	35,000	2,276636E+1
882,052	33,319	35,000	2,276636E+1
883,052	33,358	35,000	2,276636E+1
884,053	33,391	35,000	2,276636E+1
885,053	33,361	35,000	2,276636E+1
886,053	33,398	35,000	2,276636E+1
887,053	33,414	35,000	2,276636E+1
888,053	33,404	35,000	2,010424E+1
889,053	33,354	35,000	2,010424E+1
890,053	33,313	35,000	2,010424E+1
891,053	33,288	35,000	2,010424E+1
892,053	33,295	35,000	2,010424E+1
893,053	33,270	35,000	2,010424E+1
894,053	33,285	35,000	2,010424E+1
895,053	33,306	35,000	2,010424E+1
896,053	33,339	35,000	2,010424E+1
897,053	33,353	35,000	2,010424E+1
898,053	33,338	35,000	2,347643E+1
899,054	33,338	35,000	2,347643E+1
900,054	33,346	35,000	2,347643E+1
901,054	33,340	35,000	2,347643E+1
902,054	33,323	35,000	2,347643E+1
903,054	33,373	35,000	2,347643E+1
904,054	33,339	35,000	2,347643E+1
905,054	33,366	35,000	2,347643E+1
906,054	33,364	35,000	2,347643E+1
907,054	33,349	35,000	2,347643E+1
908,054	33,367	35,000	2,309516E+1
909,054	33,338	35,000	2,309516E+1
910,054	33,353	35,000	2,309516E+1
911,054	33,362	35,000	2,309516E+1
912,055	33,412	35,000	2,309516E+1
913,055	33,439	35,000	2,309516E+1
914,055	33,414	35,000	2,309516E+1
915,055	33,391	35,000	2,309516E+1
916,055	33,370	35,000	2,309516E+1
917,055	33,377	35,000	2,309516E+1
918,055	33,361	35,000	2,411444E+1
919,055	33,347	35,000	2,411444E+1
920,055	33,353	35,000	2,411444E+1
921,055	33,357	35,000	2,411444E+1
922,055	33,329	35,000	2,411444E+1
923,055	33,307	35,000	2,411444E+1
924,055	33,333	35,000	2,411444E+1
925,055	33,352	35,000	2,411444E+1
926,055	33,353	35,000	2,411444E+1
927,055	33,368	35,000	2,411444E+1
928,055	33,348	35,000	2,539560E+1
929,055	33,368	35,000	2,539560E+1
930,055	33,400	35,000	2,539560E+1
931,056	33,372	35,000	2,539560E+1
932,056	33,325	35,000	2,539560E+1
933,056	33,296	35,000	2,539560E+1
934,056	33,305	35,000	2,539560E+1
935,056	33,360	35,000	2,539560E+1
936,056	33,362	35,000	2,539560E+1
937,056	33,336	35,000	2,539560E+1
938,056	33,338	35,000	2,654346E+1
939,056	33,322	35,000	2,654346E+1
940,056	33,353	35,000	2,654346E+1
941,056	33,346	35,000	2,654346E+1
942,056	33,407	35,000	2,654346E+1
943,056	33,401	35,000	2,654346E+1
944,056	33,364	35,000	2,654346E+1
945,056	33,355	35,000	2,654346E+1
946,056	33,367	35,000	2,654346E+1
947,057	33,372	35,000	2,654346E+1
948,057	33,390	35,000	2,526595E+1
949,057	33,429	35,000	2,526595E+1
950,057	33,429	35,000	2,526595E+1
951,057	33,447	35,000	2,526595E+1
952,057	33,478	35,000	2,526595E+1
953,057	33,518	35,000	2,526595E+1
954,057	33,498	35,000	2,526595E+1
955,057	33,477	35,000	2,526595E+1
956,057	33,490	35,000	2,526595E+1
957,057	33,505	35,000	2,526595E+1
958,057	33,519	35,000	2,089732E+1
959,057	33,531	35,000	2,089732E+1
960,057	33,551	35,000	2,089732E+1
961,057	33,561	35,000	2,089732E+1
962,058	33,584	35,000	2,089732E+1
963,058	33,543	35,000	2,089732E+1
964,058	33,543	35,000	2,089732E+1
965,058	33,570	35,000	2,089732E+1
966,058	33,584	35,000	2,089732E+1
967,058	33,561	35,000	2,089732E+1
968,058	33,591	35,000	1,869948E+1
969,058	33,575	35,000	1,869948E+1
970,058	33,555	35,000	1,869948E+1
971,058	33,515	35,000	1,869948E+1
972,058	33,489	35,000	1,869948E+1
973,058	33,501	35,000	1,869948E+1
974,058	33,519	35,000	1,869948E+1
975,058	33,525	35,000	1,869948E+1
976,058	33,519	35,000	1,869948E+1
977,058	33,486	35,000	1,869948E+1
978,058	33,466	35,000	2,433486E+1
979,058	33,470	35,000	2,433486E+1
980,058	33,507	35,000	2,433486E+1
981,058	33,489	35,000	2,433486E+1
982,059	33,591	35,000	2,433486E+1
983,059	33,608	35,000	2,433486E+1
984,059	33,599	35,000	2,433486E+1
985,059	33,573	35,000	2,433486E+1
986,059	33,580	35,000	2,433486E+1
987,059	33,567	35,000	2,433486E+1
988,059	33,624	35,000	1,875576E+1
989,059	33,588	35,000	1,875576E+1
990,059	33,599	35,000	1,875576E+1
991,059	33,623	35,000	1,875576E+1
992,059	33,633	35,000	1,875576E+1
993,059	33,657	35,000	1,875576E+1
994,059	33,698	35,000	1,875576E+1
995,059	33,699	35,000	1,875576E+1
996,059	33,728	35,000	1,875576E+1
997,059	33,743	35,000	1,875576E+1
998,059	33,740	35,000	1,475613E+1
999,059	33,701	35,000	1,475613E+1
1000,059	33,707	35,000	1,475613E+1
1001,059	33,698	35,000	1,475613E+1
1002,059	33,708	35,000	1,475613E+1
1003,060	33,713	35,000	1,475613E+1
1004,060	33,715	35,000	1,475613E+1
1005,060	33,691	35,000	1,475613E+1
1006,060	33,645	35,000	1,475613E+1
1007,060	33,632	35,000	1,475613E+1
1008,060	33,587	35,000	2,147704E+1
1009,060	33,582	35,000	2,147704E+1
1010,060	33,601	35,000	2,147704E+1
1011,060	33,597	35,000	2,147704E+1
1012,060	33,573	35,000	2,147704E+1
1013,060	33,575	35,000	2,147704E+1
1014,060	33,549	35,000	2,147704E+1
1015,060	33,591	35,000	2,147704E+1
1016,060	33,614	35,000	2,147704E+1
1017,060	33,642	35,000	2,147704E+1
1018,060	33,663	35,000	1,908826E+1
1019,061	33,700	35,000	1,908826E+1
1020,061	33,725	35,000	1,908826E+1
1021,061	33,701	35,000	1,908826E+1
1022,061	33,652	35,000	1,908826E+1
1023,061	33,648	35,000	1,908826E+1
1024,061	33,662	35,000	1,908826E+1
1025,061	33,647	35,000	1,908826E+1
1026,061	33,693	35,000	1,908826E+1
1027,061	33,721	35,000	1,908826E+1
1028,061	33,717	35,000	1,755996E+1
1029,061	33,668	35,000	1,755996E+1
1030,061	33,687	35,000	1,755996E+1
1031,061	33,668	35,000	1,755996E+1
1032,061	33,638	35,000	1,755996E+1
1033,061	33,635	35,000	1,755996E+1
1034,061	33,665	35,000	1,755996E+1
1035,062	33,654	35,000	1,755996E+1
1036,062	33,635	35,000	1,755996E+1
1037,062	33,654	35,000	1,755996E+1
1038,062	33,656	35,000	2,060727E+1
1039,062	33,689	35,000	2,060727E+1
1040,062	33,651	35,000	2,060727E+1
1041,062	33,663	35,000	2,060727E+1
1042,062	33,716	35,000	2,060727E+1
1043,062	33,764	35,000	2,060727E+1
1044,062	33,743	35,000	2,060727E+1
1045,062	33,725	35,000	2,060727E+1
1046,062	33,676	35,000	2,060727E+1
1047,062	33,682	35,000	2,060727E+1
1048,062	33,657	35,000	2,115383E+1
1049,062	33,652	35,000	2,115383E+1
1050,062	33,636	35,000	2,115383E+1
1051,062	33,629	35,000	2,115383E+1
1052,062	33,639	35,000	2,115383E+1
1053,062	33,684	35,000	2,115383E+1
1054,062	33,670	35,000	2,115383E+1
1055,062	33,651	35,000	2,115383E+1
1056,063	33,650	35,000	2,115383E+1
1057,063	33,616	35,000	2,115383E+1
1058,063	33,606	35,000	2,383053E+1
1059,063	33,620	35,000	2,383053E+1
1060,063	33,587	35,000	2,383053E+1
1061,063	33,556	35,000	2,383053E+1
1062,063	33,553	35,000	2,383053E+1
1063,063	33,534	35,000	2,383053E+1
1064,063	33,549	35,000	2,383053E+1
1065,063	33,563	35,000	2,383053E+1
1066,063	33,594	35,000	2,383053E+1
1067,063	33,574	35,000	2,383053E+1
1068,064	33,600	35,000	2,469896E+1
1069,064	33,623	35,000	2,469896E+1
1070,064	33,647	35,000	2,469896E+1
1071,064	33,658	35,000	2,469896E+1
1072,064	33,659	35,000	2,469896E+1
1073,064	33,636	35,000	2,469896E+1
1074,064	33,629	35,000	2,469896E+1
1075,064	33,629	35,000	2,469896E+1
1076,064	33,627	35,000	2,469896E+1
1077,064	33,633	35,000	2,469896E+1
1078,064	33,633	35,000	2,405618E+1
1079,064	33,659	35,000	2,405618E+1
1080,064	33,644	35,000	2,405618E+1
1081,064	33,644	35,000	2,405618E+1
1082,064	33,659	35,000	2,405618E+1
1083,064	33,654	35,000	2,405618E+1
1084,064	33,656	35,000	2,405618E+1
1085,065	33,693	35,000	2,405618E+1
1086,065	33,662	35,000	2,405618E+1
1087,065	33,718	35,000	2,405618E+1
1088,065	33,742	35,000	2,037102E+1
1089,065	33,725	35,000	2,037102E+1
1090,065	33,728	35,000	2,037102E+1
1091,065	33,693	35,000	2,037102E+1
1092,065	33,738	35,000	2,037102E+1
1093,065	33,772	35,000	2,037102E+1
1094,065	33,845	35,000	2,037102E+1
1095,065	33,857	35,000	2,037102E+1
1096,065	33,886	35,000	2,037102E+1
1097,065	33,860	35,000	2,037102E+1
1098,065	33,844	35,000	1,687432E+1
1099,065	33,843	35,000	1,687432E+1
1100,065	33,803	35,000	1,687432E+1
1101,065	33,767	35,000	1,687432E+1
1102,066	33,821	35,000	1,687432E+1
1103,066	33,808	35,000	1,687432E+1
1104,066	33,855	35,000	1,687432E+1
1105,066	33,881	35,000	1,687432E+1
1106,066	33,876	35,000	1,687432E+1
1107,066	33,835	35,000	1,687432E+1
1108,066	33,840	35,000	1,755217E+1
1109,066	33,866	35,000	1,755217E+1
1110,066	33,909	35,000	1,755217E+1
1111,066	33,906	35,000	1,755217E+1
1112,066	33,889	35,000	1,755217E+1
1113,066	33,860	35,000	1,755217E+1
1114,066	33,870	35,000	1,755217E+1
1115,066	33,836	35,000	1,755217E+1
1116,066	33,796	35,000	1,755217E+1
1117,066	33,774	35,000	1,755217E+1
1118,066	33,762	35,000	2,121917E+1
1119,066	33,778	35,000	2,121917E+1
1120,071	33,779	35,000	2,121917E+1
1121,071	33,772	35,000	2,121917E+1
1122,071	33,759	35,000	2,121917E+1
1123,071	33,732	35,000	2,121917E+1
1124,071	33,702	35,000	2,121917E+1
1125,071	33,687	35,000	2,121917E+1
1126,071	33,677	35,000	2,121917E+1
1127,071	33,683	35,000	2,121917E+1
1128,071	33,712	35,000	2,380730E+1
1129,071	33,707	35,000	2,380730E+1
1130,071	33,698	35,000	2,380730E+1
1131,071	33,675	35,000	2,380730E+1
1132,072	33,653	35,000	2,380730E+1
1133,072	33,694	35,000	2,380730E+1
1134,072	33,663	35,000	2,380730E+1
1135,072	33,656	35,000	2,380730E+1
1136,072	33,645	35,000	2,380730E+1
1137,072	33,666	35,000	2,380730E+1
1138,072	33,657	35,000	2,655849E+1
1139,072	33,677	35,000	2,655849E+1
1140,072	33,709	35,000	2,655849E+1
1141,072	33,752	35,000	2,655849E+1
1142,072	33,791	35,000	2,655849E+1
1143,072	33,773	35,000	2,655849E+1
1144,072	33,771	35,000	2,655849E+1
1145,072	33,775	35,000	2,655849E+1
1146,072	33,778	35,000	2,655849E+1
1147,073	33,843	35,000	2,655849E+1
1148,073	33,853	35,000	1,937648E+1
1149,073	33,833	35,000	1,937648E+1
1150,073	33,803	35,000	1,937648E+1
1151,073	33,827	35,000	1,937648E+1
1152,073	33,818	35,000	1,937648E+1
1153,073	33,774	35,000	1,937648E+1
1154,073	33,775	35,000	1,937648E+1
1155,073	33,755	35,000	1,937648E+1
1156,073	33,793	35,000	1,937648E+1
1157,073	33,764	35,000	1,937648E+1
1158,073	33,802	35,000	2,196189E+1
1159,073	33,823	35,000	2,196189E+1
1160,073	33,846	35,000	2,196189E+1
1161,073	33,854	35,000	2,196189E+1
1162,073	33,932	35,000	2,196189E+1
1163,073	33,978	35,000	2,196189E+1
1164,073	33,966	35,000	2,196189E+1
1165,074	33,952	35,000	2,196189E+1
1166,074	33,948	35,000	2,196189E+1
1167,074	33,934	35,000	2,196189E+1
1168,074	33,960	35,000	1,622629E+1
1169,074	33,938	35,000	1,622629E+1
1170,074	33,922	35,000	1,622629E+1
1171,074	33,911	35,000	1,622629E+1
1172,074	33,870	35,000	1,622629E+1
1173,074	33,862	35,000	1,622629E+1
1174,074	33,880	35,000	1,622629E+1
1175,074	33,904	35,000	1,622629E+1
1176,074	33,906	35,000	1,622629E+1
1177,074	33,924	35,000	1,622629E+1
1178,074	33,915	35,000	1,850322E+1
1179,075	33,907	35,000	1,850322E+1
1180,075	33,865	35,000	1,850322E+1
1181,075	33,838	35,000	1,850322E+1
1182,075	33,855	35,000	1,850322E+1
1183,075	33,886	35,000	1,850322E+1
1184,075	33,928	35,000	1,850322E+1
1185,075	33,936	35,000	1,850322E+1
1186,075	33,933	35,000	1,850322E+1
1187,075	33,899	35,000	1,850322E+1
1188,075	33,900	35,000	1,960602E+1
1189,075	33,867	35,000	1,960602E+1
1190,075	33,867	35,000	1,960602E+1
1191,075	33,853	35,000	1,960602E+1
1192,075	33,838	35,000	1,960602E+1
1193,075	33,804	35,000	1,960602E+1
1194,075	33,792	35,000	1,960602E+1
1195,075	33,770	35,000	1,960602E+1
1196,075	33,785	35,000	1,960602E+1
1197,075	33,758	35,000	1,960602E+1
1198,075	33,767	35,000	2,539623E+1
1199,078	33,759	35,000	2,539623E+1
1200,078	33,764	35,000	2,539623E+1
1201,078	33,770	35,000	2,539623E+1
1202,078	33,797	35,000	2,539623E+1
1203,078	33,772	35,000	2,539623E+1
1204,078	33,757	35,000	2,539623E+1
1205,078	33,823	35,000	2,539623E+1
1206,078	33,805	35,000	2,539623E+1
1207,078	33,792	35,000	2,539623E+1
1208,078	33,809	35,000	2,429732E+1
1209,078	33,802	35,000	2,429732E+1
1210,078	33,836	35,000	2,429732E+1
1211,078	33,841	35,000	2,429732E+1
1212,078	33,883	35,000	2,429732E+1
1213,079	33,889	35,000	2,429732E+1
1214,082	33,901	35,000	2,429732E+1
1215,082	33,903	35,000	2,429732E+1
1216,082	33,928	35,000	2,429732E+1
1217,082	33,892	35,000	2,429732E+1
1218,082	33,848	35,000	2,331831E+1
1219,082	33,910	35,000	2,331831E+1
1220,082	33,941	35,000	2,331831E+1
1221,082	33,937	35,000	2,331831E+1
1222,082	33,926	35,000	2,331831E+1
1223,082	33,902	35,000	2,331831E+1
1224,082	33,903	35,000	2,331831E+1
1225,082	33,959	35,000	2,331831E+1
1226,082	34,005	35,000	2,331831E+1
1227,082	34,002	35,000	2,331831E+1
1228,082	33,994	35,000	1,803928E+1
1229,082	34,005	35,000	1,803928E+1
1230,082	33,996	35,000	1,803928E+1
1231,082	33,994	35,000	1,803928E+1
1232,083	34,017	35,000	1,803928E+1
1233,083	34,008	35,000	1,803928E+1
1234,083	33,986	35,000	1,803928E+1
1235,083	34,005	35,000	1,803928E+1
1236,083	34,035	35,000	1,803928E+1
1237,083	34,023	35,000	1,803928E+1
1238,083	34,018	35,000	1,755181E+1
1239,083	34,011	35,000	1,755181E+1
1240,083	34,002	35,000	1,755181E+1
1241,083	33,973	35,000	1,755181E+1
1242,083	33,970	35,000	1,755181E+1
1243,083	33,965	35,000	1,755181E+1
1244,083	33,985	35,000	1,755181E+1
1245,083	33,989	35,000	1,755181E+1
1246,083	33,964	35,000	1,755181E+1
1247,083	33,994	35,000	1,755181E+1
1248,083	34,016	35,000	1,808886E+1
1249,083	34,031	35,000	1,808886E+1
1250,084	33,993	35,000	1,808886E+1
1251,084	33,972	35,000	1,808886E+1
1252,084	34,002	35,000	1,808886E+1
1253,084	33,984	35,000	1,808886E+1
1254,084	33,978	35,000	1,808886E+1
1255,084	33,989	35,000	1,808886E+1
1256,084	33,963	35,000	1,808886E+1
1257,084	33,950	35,000	1,808886E+1
1258,084	33,962	35,000	2,071812E+1
1259,084	33,939	35,000	2,071812E+1
1260,084	33,973	35,000	2,071812E+1
1261,085	33,986	35,000	2,071812E+1
1262,085	34,023	35,000	2,071812E+1
1263,085	34,048	35,000	2,071812E+1
1264,085	34,021	35,000	2,071812E+1
1265,085	34,040	35,000	2,071812E+1
1266,085	34,026	35,000	2,071812E+1
1267,085	34,005	35,000	2,071812E+1
1268,085	34,050	35,000	1,767657E+1
1269,085	34,061	35,000	1,767657E+1
1270,085	34,077	35,000	1,767657E+1
1271,085	34,065	35,000	1,767657E+1
1272,085	34,090	35,000	1,767657E+1
1273,085	34,088	35,000	1,767657E+1
1274,085	34,130	35,000	1,767657E+1
1275,085	34,125	35,000	1,767657E+1
1276,085	34,169	35,000	1,767657E+1
1277,086	34,137	35,000	1,767657E+1
1278,086	34,142	35,000	1,443451E+1
1279,086	34,163	35,000	1,443451E+1
1280,086	34,174	35,000	1,443451E+1
1281,086	34,171	35,000	1,443451E+1
1282,086	34,154	35,000	1,443451E+1
1283,086	34,178	35,000	1,443451E+1
1284,086	34,178	35,000	1,443451E+1
1285,086	34,178	35,000	1,443451E+1
1286,086	34,154	35,000	1,443451E+1
1287,086	34,142	35,000	1,443451E+1
1288,086	34,137	35,000	1,505303E+1
1289,086	34,150	35,000	1,505303E+1
1290,086	34,143	35,000	1,505303E+1
1291,086	34,133	35,000	1,505303E+1
1292,086	34,144	35,000	1,505303E+1
1293,087	34,174	35,000	1,505303E+1
1294,087	34,200	35,000	1,505303E+1
1295,087	34,178	35,000	1,505303E+1
1296,087	34,151	35,000	1,505303E+1
1297,087	34,123	35,000	1,505303E+1
1298,087	34,122	35,000	1,605249E+1
1299,087	34,148	35,000	1,605249E+1
1300,087	34,111	35,000	1,605249E+1
1301,087	34,084	35,000	1,605249E+1
1302,087	34,087	35,000	1,605249E+1
1303,087	34,068	35,000	1,605249E+1
1304,087	34,052	35,000	1,605249E+1
1305,087	34,058	35,000	1,605249E+1
1306,087	34,049	35,000	1,605249E+1
1307,087	34,035	35,000	1,605249E+1
1308,087	34,043	35,000	1,962815E+1
1309,087	34,027	35,000	1,962815E+1
1310,087	33,995	35,000	1,962815E+1
1311,087	34,029	35,000	1,962815E+1
1312,087	34,046	35,000	1,962815E+1
1313,088	34,047	35,000	1,962815E+1
1314,088	34,036	35,000	1,962815E+1
1315,088	34,037	35,000	1,962815E+1
1316,088	34,056	35,000	1,962815E+1
1317,088	34,057	35,000	1,962815E+1
1318,088	34,062	35,000	1,927743E+1
1319,088	34,058	35,000	1,927743E+1
1320,088	34,064	35,000	1,927743E+1
1321,088	34,050	35,000	1,927743E+1
1322,088	34,025	35,000	1,927743E+1
1323,088	34,023	35,000	1,927743E+1
1324,088	34,051	35,000	1,927743E+1
1325,088	34,059	35,000	1,927743E+1
1326,088	34,077	35,000	1,927743E+1
1327,088	34,066	35,000	1,927743E+1
1328,088	34,061	35,000	1,977388E+1
1329,088	34,031	35,000	1,977388E+1
1330,088	34,002	35,000	1,977388E+1
1331,088	33,995	35,000	1,977388E+1
1332,089	33,991	35,000	1,977388E+1
1333,089	33,998	35,000	1,977388E+1
1334,089	33,988	35,000	1,977388E+1
1335,089	33,987	35,000	1,977388E+1
1336,089	33,986	35,000	1,977388E+1
1337,089	34,007	35,000	1,977388E+1
1338,089	34,029	35,000	2,146593E+1
1339,089	34,030	35,000	2,146593E+1
1340,089	34,012	35,000	2,146593E+1
1341,089	34,035	35,000	2,146593E+1
1342,089	33,995	35,000	2,146593E+1
1343,089	34,029	35,000	2,146593E+1
1344,089	34,027	35,000	2,146593E+1
1345,089	34,043	35,000	2,146593E+1
1346,089	34,056	35,000	2,146593E+1
1347,089	34,075	35,000	2,146593E+1
1348,089	34,104	35,000	1,895042E+1
1349,089	34,120	35,000	1,895042E+1
1350,089	34,109	35,000	1,895042E+1
1351,089	34,100	35,000	1,895042E+1
1352,089	34,095	35,000	1,895042E+1
1353,090	34,105	35,000	1,895042E+1
1354,090	34,081	35,000	1,895042E+1
1355,090	34,084	35,000	1,895042E+1
1356,090	34,096	35,000	1,895042E+1
1357,090	34,097	35,000	1,895042E+1
1358,090	34,064	35,000	2,096107E+1
1359,090	34,104	35,000	2,096107E+1
1360,090	34,118	35,000	2,096107E+1
1361,090	34,136	35,000	2,096107E+1
1362,090	34,133	35,000	2,096107E+1
1363,090	34,128	35,000	2,096107E+1
1364,090	34,107	35,000	2,096107E+1
1365,090	34,114	35,000	2,096107E+1
1366,090	34,122	35,000	2,096107E+1
1367,090	34,127	35,000	2,096107E+1
1368,090	34,137	35,000	1,848927E+1
1369,091	34,117	35,000	1,848927E+1
1370,091	34,066	35,000	1,848927E+1
1371,091	34,075	35,000	1,848927E+1
1372,091	34,060	35,000	1,848927E+1
1373,091	34,064	35,000	1,848927E+1
1374,091	34,081	35,000	1,848927E+1
