t	TP1 [ºC]	TP2 [ºC]	TP3 [ºC]	TP5 [ºC]	TP6 [ºC]	TP7 [ºC]	TP8 [ºC]	TP10 [ºC]	TP11 [ºC]	TP12 [ºC]	TP13 [ºC]	TP15 [ºC]
49,804	62,398	0,000	6,000E+1	6,102E+1	6,067E+1	5,599E+1	6,621E+1	6,741E+1	5,741E+1	6,303E+1	6,381E+1	5,101E+1
51,971	62,339	0,000	6,006E+1	6,104E+1	6,068E+1	5,599E+1	6,620E+1	6,732E+1	5,738E+1	6,298E+1	6,377E+1	5,102E+1
51,971	62,339	0,000	6,006E+1	6,104E+1	6,068E+1	5,599E+1	6,620E+1	6,732E+1	5,738E+1	6,298E+1	6,377E+1	5,102E+1
51,971	62,339	0,000	6,006E+1	6,104E+1	6,068E+1	5,599E+1	6,620E+1	6,732E+1	5,738E+1	6,298E+1	6,377E+1	5,102E+1
54,138	62,305	0,000	6,011E+1	6,108E+1	6,075E+1	5,599E+1	6,609E+1	6,722E+1	5,742E+1	6,301E+1	6,378E+1	5,091E+1
54,138	62,305	0,000	6,011E+1	6,108E+1	6,075E+1	5,599E+1	6,609E+1	6,722E+1	5,742E+1	6,301E+1	6,378E+1	5,091E+1
56,307	62,307	0,000	6,006E+1	6,109E+1	6,075E+1	5,594E+1	6,611E+1	6,719E+1	5,744E+1	6,299E+1	6,380E+1	5,094E+1
56,307	62,307	0,000	6,006E+1	6,109E+1	6,075E+1	5,594E+1	6,611E+1	6,719E+1	5,744E+1	6,299E+1	6,380E+1	5,094E+1
58,470	62,285	0,000	6,005E+1	6,104E+1	6,084E+1	5,603E+1	6,617E+1	6,729E+1	5,742E+1	6,294E+1	6,373E+1	5,096E+1
58,470	62,285	0,000	6,005E+1	6,104E+1	6,084E+1	5,603E+1	6,617E+1	6,729E+1	5,742E+1	6,294E+1	6,373E+1	5,096E+1
60,638	62,326	0,000	6,005E+1	6,104E+1	6,082E+1	5,602E+1	6,625E+1	6,735E+1	5,742E+1	6,293E+1	6,380E+1	5,092E+1
60,638	62,326	0,000	6,005E+1	6,104E+1	6,082E+1	5,602E+1	6,625E+1	6,735E+1	5,742E+1	6,293E+1	6,380E+1	5,092E+1
62,805	62,312	0,000	6,005E+1	6,104E+1	6,085E+1	5,601E+1	6,630E+1	6,741E+1	5,741E+1	6,297E+1	6,384E+1	5,091E+1
62,805	62,312	0,000	6,005E+1	6,104E+1	6,085E+1	5,601E+1	6,630E+1	6,741E+1	5,741E+1	6,297E+1	6,384E+1	5,091E+1
64,970	62,282	0,000	6,003E+1	6,103E+1	6,083E+1	5,597E+1	6,636E+1	6,742E+1	5,740E+1	6,297E+1	6,384E+1	5,097E+1
64,970	62,282	0,000	6,003E+1	6,103E+1	6,083E+1	5,597E+1	6,636E+1	6,742E+1	5,740E+1	6,297E+1	6,384E+1	5,097E+1
64,970	62,282	0,000	6,003E+1	6,103E+1	6,083E+1	5,597E+1	6,636E+1	6,742E+1	5,740E+1	6,297E+1	6,384E+1	5,097E+1
67,139	62,297	0,000	5,995E+1	6,102E+1	6,075E+1	5,594E+1	6,641E+1	6,743E+1	5,741E+1	6,291E+1	6,387E+1	5,098E+1
67,139	62,297	0,000	5,995E+1	6,102E+1	6,075E+1	5,594E+1	6,641E+1	6,743E+1	5,741E+1	6,291E+1	6,387E+1	5,098E+1
69,303	62,278	0,000	5,999E+1	6,099E+1	6,074E+1	5,594E+1	6,650E+1	6,753E+1	5,738E+1	6,294E+1	6,388E+1	5,101E+1
69,303	62,278	0,000	5,999E+1	6,099E+1	6,074E+1	5,594E+1	6,650E+1	6,753E+1	5,738E+1	6,294E+1	6,388E+1	5,101E+1
71,472	62,290	0,000	5,997E+1	6,102E+1	6,070E+1	5,592E+1	6,663E+1	6,767E+1	5,736E+1	6,298E+1	6,386E+1	5,099E+1
71,472	62,290	0,000	5,997E+1	6,102E+1	6,070E+1	5,592E+1	6,663E+1	6,767E+1	5,736E+1	6,298E+1	6,386E+1	5,099E+1
73,637	62,263	0,000	5,998E+1	6,104E+1	6,065E+1	5,590E+1	6,670E+1	6,769E+1	5,734E+1	6,294E+1	6,387E+1	5,108E+1
73,637	62,263	0,000	5,998E+1	6,104E+1	6,065E+1	5,590E+1	6,670E+1	6,769E+1	5,734E+1	6,294E+1	6,387E+1	5,108E+1
75,802	62,278	0,000	5,995E+1	6,099E+1	6,062E+1	5,591E+1	6,676E+1	6,775E+1	5,732E+1	6,287E+1	6,385E+1	5,112E+1
75,802	62,278	0,000	5,995E+1	6,099E+1	6,062E+1	5,591E+1	6,676E+1	6,775E+1	5,732E+1	6,287E+1	6,385E+1	5,112E+1
77,971	62,293	0,000	5,997E+1	6,094E+1	6,045E+1	5,594E+1	6,687E+1	6,782E+1	5,733E+1	6,287E+1	6,385E+1	5,114E+1
77,971	62,293	0,000	5,997E+1	6,094E+1	6,045E+1	5,594E+1	6,687E+1	6,782E+1	5,733E+1	6,287E+1	6,385E+1	5,114E+1
77,971	62,293	0,000	5,997E+1	6,094E+1	6,045E+1	5,594E+1	6,687E+1	6,782E+1	5,733E+1	6,287E+1	6,385E+1	5,114E+1
